91;63;1;0;0
63;78;1;0;0
78;44;1;0;0
44;10;1;0;0
10;1;2;0;0
1;10;2;0;0
10;36;1;0;0
36;4;2;0;0
4;36;2;0;0
36;76;1;0;0
76;84;1;0;0
84;89;1;0;0
89;12;1;0;0
12;22;1;0;0
22;58;1;0;0
58;5;1;0;0
5;91;1;0;0
91;18;1;1;0
18;14;1;1;0
14;29;1;1;0
29;56;1;1;0
56;3;1;1;0
3;17;2;1;0
17;59;2;1;0
59;19;2;1;0
19;11;2;1;0
11;46;2;1;0
46;28;2;1;0
28;3;2;1;0
3;91;1;1;0
91;68;1;2;0
68;15;1;2;0
15;86;1;2;0
86;85;2;2;0
85;86;2;2;0
86;21;1;2;0
21;13;1;2;0
13;65;2;2;0
65;73;2;2;0
73;13;2;2;0
13;83;1;2;0
83;77;1;2;0
77;61;1;2;0
61;67;2;2;0
67;61;2;2;0
61;20;1;2;0
20;91;1;2;0
91;26;1;3;0
26;41;1;3;0
41;49;1;3;0
49;72;1;3;0
72;80;1;3;0
80;87;1;3;0
87;35;1;3;0
35;74;1;3;0
74;57;2;3;0
57;16;2;3;0
16;25;2;3;0
25;74;2;3;0
74;54;1;3;0
54;39;1;3;0
39;42;1;3;0
42;91;1;3;0
91;6;1;4;0
6;38;1;4;0
38;70;2;4;0
70;38;2;4;0
38;55;1;4;0
55;50;1;4;0
50;24;1;4;0
24;30;1;4;0
30;53;1;4;1
53;7;2;4;1
7;53;2;4;1
53;45;1;4;1
45;48;2;4;1
48;45;2;4;1
45;34;1;4;1
34;91;1;4;0
91;52;1;5;0
52;32;1;5;1
32;47;1;5;0
47;43;2;5;0
43;69;2;5;0
69;47;2;5;0
47;9;1;5;0
9;51;1;5;0
51;79;1;5;0
79;23;1;5;0
23;37;1;5;0
37;75;2;5;0
75;37;2;5;0
37;31;1;5;0
31;2;1;5;0
2;91;1;5;0
91;62;1;6;0
62;33;1;6;0
33;8;1;6;0
8;82;2;6;0
82;8;2;6;0
8;60;1;6;0
60;40;1;6;0
40;71;1;6;0
71;66;1;6;0
66;90;1;6;0
90;81;2;6;0
81;90;2;6;0
90;27;1;6;0
27;64;1;6;0
64;88;1;6;0
88;91;1;6;0
