81;75;1;0;0
75;66;1;0;0
66;24;1;0;0
24;80;1;0;0
80;51;1;0;0
51;11;1;0;0
11;7;1;0;0
7;52;2;0;0
52;35;2;0;0
35;7;2;0;0
7;8;1;0;0
8;13;1;0;1
13;1;1;0;1
1;48;2;0;1
48;1;2;0;1
1;81;1;0;1
81;70;1;1;0
70;72;1;1;0
72;61;1;1;0
61;53;1;1;0
53;27;1;1;0
27;12;1;1;0
12;58;1;1;0
58;37;1;1;0
37;31;1;1;0
31;45;1;1;0
45;71;1;1;0
71;20;1;1;0
20;23;1;1;0
23;30;1;1;0
30;81;1;1;0
81;41;1;2;0
41;46;1;2;0
46;22;1;2;0
22;76;1;2;0
76;40;1;2;0
40;17;2;2;0
17;40;2;2;0
40;54;1;2;0
54;32;2;2;0
32;54;2;2;0
54;73;1;2;0
73;60;1;2;0
60;10;1;2;0
10;59;1;2;0
59;79;1;2;0
79;81;1;2;0
81;69;1;3;1
69;28;1;3;0
28;5;1;3;0
5;67;1;3;0
67;64;1;3;0
64;43;1;3;0
43;4;1;3;0
4;38;1;3;0
38;49;1;3;0
49;50;1;3;0
50;33;1;3;0
33;36;1;3;0
36;42;1;3;0
42;47;1;3;0
47;81;1;3;0
81;68;1;4;1
68;16;1;4;1
16;57;2;4;0
57;16;2;4;0
16;6;1;4;0
6;9;1;4;0
9;21;2;4;0
21;9;2;4;0
9;26;1;4;0
26;74;1;4;0
74;34;1;4;0
34;44;1;4;0
44;62;2;4;0
62;63;2;4;0
63;44;2;4;0
44;81;1;4;1
81;2;1;5;0
2;65;2;5;0
65;2;2;5;0
2;18;1;5;0
18;29;1;5;0
29;19;1;5;0
19;3;1;5;0
3;14;1;5;0
14;78;1;5;0
78;15;1;5;0
15;55;1;5;0
55;39;1;5;0
39;77;1;5;0
77;56;1;5;0
56;25;1;5;0
25;81;1;5;0
