91;77;1;0;0
77;60;1;0;0
60;8;1;0;0
8;6;2;0;0
6;8;2;0;0
8;76;1;0;0
76;63;1;0;0
63;69;1;0;0
69;25;1;0;0
25;20;1;0;0
20;88;1;0;0
88;15;1;0;0
15;3;2;0;0
3;15;2;0;0
15;79;1;0;0
79;91;1;0;0
91;34;1;1;0
34;39;2;1;0
39;30;2;1;0
30;34;2;1;0
34;67;1;1;0
67;21;1;1;0
21;35;1;1;0
35;72;1;1;0
72;41;1;1;0
41;70;1;1;0
70;33;1;1;0
33;29;1;1;0
29;82;1;1;0
82;17;1;1;0
17;91;1;1;0
91;47;1;2;0
47;19;1;2;0
19;31;1;2;1
31;56;1;2;0
56;48;1;2;0
48;53;1;2;0
53;62;1;2;0
62;40;1;2;1
40;16;1;2;1
16;43;1;2;1
43;23;1;2;0
23;28;1;2;0
28;18;1;2;0
18;91;1;2;0
91;36;1;3;0
36;27;1;3;0
27;71;1;3;1
71;13;1;3;1
13;9;1;3;1
9;52;1;3;0
52;89;1;3;0
89;64;1;3;0
64;22;1;3;0
22;7;2;3;0
7;22;2;3;0
22;74;2;3;0
74;22;2;3;0
22;86;1;3;0
86;87;1;3;0
87;73;1;3;0
73;91;1;3;0
91;26;1;4;0
26;44;1;4;0
44;80;1;4;0
80;58;2;4;0
58;80;2;4;0
80;11;1;4;0
11;90;1;4;0
90;68;1;4;0
68;51;2;4;0
51;42;2;4;0
42;68;2;4;0
68;83;1;4;0
83;5;2;4;0
5;14;2;4;0
14;83;2;4;0
83;91;1;4;0
91;84;1;5;0
84;57;1;5;0
57;12;1;5;0
12;81;2;5;0
81;12;2;5;0
12;61;1;5;0
61;24;1;5;0
24;2;2;5;0
2;24;2;5;0
24;65;1;5;0
65;66;1;5;0
66;37;1;5;0
37;10;1;5;0
10;75;1;5;0
75;91;1;5;0
91;32;1;6;0
32;50;1;6;0
50;1;1;6;0
1;45;1;6;0
45;49;1;6;0
49;78;1;6;0
78;4;1;6;0
4;59;1;6;0
59;85;1;6;0
85;55;1;6;0
55;46;1;6;0
46;38;1;6;0
38;54;1;6;0
54;91;1;6;0
