iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8564638812094927,False,0,0,0,,1.0,2.9173365,0.977396027247111,0.8467651976479424
2,0.8357856152579188,False,1266.8,1264.81,1269.19,3.0,1.0,2.9327524,0.9735657254854838,0.8081479072570801
3,1.061835247091949,False,1266.8,1264.81,1269.19,3.0,1.0,2.9327483,0.9735657652219136,0.8081474595599705
4,0.823522662743926,False,1266.8,1267.02,1269.19,1.0,0.4757448732852936,4.619843,0.9402949770291646,0.916634882820977
5,0.8288479782640934,False,1266.8,1267.93,1269.19,1.0,0.5022011399269104,4.648165,0.9776618878046671,0.8774472263124253
6,0.8268411378376186,False,1266.8,1267.93,1269.19,2.0,0.5012657642364502,4.63822,0.9812747240066528,0.884629707866245
7,0.8386735981330276,False,1266.8,1267.93,1269.19,2.0,0.5021598935127258,4.6481657,0.9776541590690613,0.8774437228838603
8,0.8408256219699979,False,1266.8,1267.93,1269.19,2.0,0.5021495223045349,4.6481547,0.9777905742327372,0.8775084680981106
9,0.8324240087531507,False,1266.8,1267.93,1269.19,2.0,0.5022011399269104,4.648165,0.9776618878046671,0.8774472263124253
10,0.8288034447468817,False,1266.8,1267.93,1269.19,2.0,0.5021495223045349,4.6481547,0.9777905742327372,0.8775084680981106
11,1.061698067933321,False,1266.8,1267.93,1269.19,2.0,0.5022011399269104,4.648165,0.9776618878046671,0.8774472263124253
12,0.8621520297601819,False,1266.8,1267.93,1269.19,2.0,0.5021495223045349,4.6481547,0.9777905742327372,0.8775084680981106
13,0.8289080210961401,False,1266.8,1267.93,1269.19,2.0,0.5022011399269104,4.648165,0.9776618878046671,0.8774472263124253
14,0.8294260492548347,False,1266.8,1267.93,1269.19,2.0,0.5021495223045349,4.6481547,0.9777905742327372,0.8775084680981106
15,0.8392920796759427,False,1266.8,1267.93,1269.19,2.0,0.5022011399269104,4.648165,0.9776618878046671,0.8774472263124253
16,0.8356976979412138,False,1266.8,1267.93,1269.19,2.0,0.5021495223045349,4.6481547,0.9777905742327372,0.8775084680981106
17,0.8238033247180283,False,1266.8,1267.93,1269.19,2.0,0.5022011399269104,4.648165,0.9776618878046671,0.8774472263124253
18,1.049039212986827,False,1266.8,1267.93,1269.19,2.0,0.5021495223045349,4.6481547,0.9777905742327372,0.8775084680981106
19,0.8287535789422691,False,1266.8,1267.93,1269.19,2.0,0.5022011399269104,4.648165,0.9776618878046671,0.8774472263124253
20,0.8305614180862904,False,1266.8,1267.93,1269.19,2.0,0.5021495223045349,4.6481547,0.9777905742327372,0.8775084680981106
