iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8242451441474259,False,0,0,0,,1.0,3.183174,0.8567034602165222,0.805075826909807
2,0.826541765127331,False,1261.71,1261.02,1267.6,3.0,0.9999966621398926,3.1326928,0.8844019850095113,0.7365230076842838
3,0.8280988926999271,False,1261.71,1261.39,1267.6,3.0,1.0,2.9312272,0.9594525694847107,0.91628161933687
4,0.8325951187871397,False,1261.71,1261.39,1267.6,3.0,1.0,2.9405599,1.0,0.9441976189613343
5,0.8203966990113258,False,1261.71,1262.52,1267.6,3.0,0.9999769926071167,2.4988396,0.7366832109789053,0.6587103746003574
6,0.8332334402948618,False,1261.71,1260.81,1267.6,3.0,1.0,3.0478206,0.8545095086097717,0.8017269220617083
7,1.0654997029341757,False,1261.71,1260.81,1267.6,3.0,1.0,3.0478206,0.8545095086097717,0.8017269220617083
8,0.8283149003982544,False,1261.71,1263.57,1267.6,3.0,0.9999983310699463,2.65429,0.7847053388754527,0.6622902439700232
9,0.8522563050501049,False,1261.71,1263.57,1267.6,3.0,0.9996297359466553,2.5781872,0.7236369217435519,0.711329875058598
10,0.8341209827922285,False,1261.71,1263.59,1267.6,3.0,0.9999982118606567,2.7026117,0.6395126660664876,0.4384235494666629
11,0.8287667450495064,False,1261.71,1263.82,1267.6,1.0,0.03131450340151787,4.3696055,0.8978625535964966,0.7243123577700722
12,0.8326129228807986,False,1261.71,1265.03,1267.6,1.0,0.003166972426697612,4.4174376,0.7976098736127217,0.7723031666543748
13,0.8278608578257263,False,1261.71,1265.06,1267.6,1.0,0.0025279701221734285,4.410136,0.7421493023633957,0.7222171998686261
14,0.8296835809014738,False,1261.71,1265.03,1267.6,2.0,0.0068075573071837425,4.435187,0.7713364680608114,0.7607262333234152
15,1.0657415548339486,False,1261.71,1265.03,1267.6,2.0,0.0068075573071837425,4.435187,0.7713364680608114,0.7607262333234152
16,0.8284513670951128,False,1261.71,1265.06,1267.6,2.0,0.02155039831995964,4.3613243,1.0,0.8792655282550387
17,0.8418959192931652,False,1261.71,1265.06,1267.6,2.0,0.0018771904287859797,4.397149,0.7529128134250641,0.7264335718419818
18,0.8252851497381926,False,1261.71,1265.06,1267.6,2.0,0.0025279701221734285,4.410136,0.7421493023633957,0.7222171998686261
19,0.8307465012185276,False,1261.71,1265.81,1267.6,1.0,0.0007913407171145082,4.5209074,0.759297255674998,0.7396066069602966
20,0.8290577088482678,False,1261.71,1265.81,1267.6,2.0,0.0005930645857006311,4.515676,0.7327736894289653,0.7100454608599346
