iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8252951423637569,False,0,0,0,,1.0,3.0648134,1.0,0.9445764064788817
2,0.8167730099521577,False,1266.47,1264.07,1269.38,3.0,0.9992176294326782,3.0138059,0.5637635986010233,0.47364315059449935
3,0.8279414903372526,False,1266.47,1263.25,1269.38,4.0,1.0,3.0713294,1.0,0.9434606896506414
4,0.8291022991761565,False,1266.47,1263.25,1269.38,4.0,1.0,3.0713294,1.0,0.9434606896506414
5,0.8173859599046409,False,1266.47,1266.09,1269.38,1.0,0.12479618936777115,4.4902506,0.5878745665152868,0.5407134066025416
6,0.8174673123285174,True,1266.47,1266.74,1269.38,0.0,1.8856979977499577e-08,4.5624223,0.9056613922119141,0.8790371868345472
7,0.8279606970027089,False,1266.47,1266.74,1269.38,1.0,1.8856979977499577e-08,4.5624223,0.9056613922119141,0.8790371868345472
8,1.0301481131464243,False,1266.47,1266.74,1269.38,1.0,1.8855471850542926e-08,4.5624266,0.9056835889816284,0.879039642545912
9,0.816654565744102,False,1266.47,1266.74,1269.38,1.0,1.8856979977499577e-08,4.5624223,0.9056613922119141,0.8790371868345472
10,0.8577804700471461,False,1266.47,1266.74,1269.38,1.0,1.8855471850542926e-08,4.5624266,0.9056835889816284,0.879039642545912
11,0.8208555080927908,False,1266.47,1266.74,1269.38,1.0,1.8856979977499577e-08,4.5624223,0.9056613922119141,0.8790371868345472
12,0.8595210909843445,False,1266.47,1266.74,1269.38,1.0,1.8855471850542926e-08,4.5624266,0.9056835889816284,0.879039642545912
13,0.8226169026456773,True,1266.47,1274.86,1269.38,0.0,3.259941969147029e-11,4.484453,0.7937803030014038,0.718760657310486
14,0.8590106517076492,False,1266.47,1274.86,1269.38,1.0,3.259941969147029e-11,4.484453,0.7937803030014038,0.718760657310486
15,0.8392529301345348,False,1266.47,1274.86,1269.38,1.0,3.259941969147029e-11,4.484453,0.7937803030014038,0.718760657310486
16,1.0448120259679854,True,1266.47,1277.56,1269.38,0.0,8.265141175634039e-12,4.5241804,0.5527644157409668,0.4981769426001443
17,0.8196746460162103,True,1266.47,1277.65,1269.38,0.0,2.1991131138321407e-10,4.4686246,0.6501845717430115,0.620064139035013
18,0.8224074426107109,True,1266.47,1278.1,1269.38,0.0,8.962760311703732e-09,4.4907985,0.8316534161567688,0.6952971325980292
19,0.8198319156654179,False,1266.47,1277.65,1269.38,1.0,2.1991131138321407e-10,4.4686246,0.6501845717430115,0.620064139035013
20,0.8174996110610664,False,1266.47,1278.1,1269.38,1.0,8.962760311703732e-09,4.4907985,0.8316534161567688,0.6952971325980292
