iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8286787397228181,False,0,0,0,,0.5562595725059509,3.8579683,0.977080229918162,0.7162739254534244
2,0.818287493661046,True,1262.89,1262.85,1264.39,0.0,0.009880844503641129,4.531535,0.9010596672693888,0.6989425765143501
3,0.8209926788695157,True,1262.89,1263.45,1264.39,0.0,0.014481499791145325,4.5636272,0.7861563920974731,0.6477036383416918
4,1.0412106583826244,False,1262.89,1263.45,1264.39,1.0,0.11362971365451813,4.514786,0.4341799348592758,0.42079718311627706
5,0.8287827959284186,True,1262.89,1264.43,1264.39,0.0,0.051729585975408554,4.5225205,0.5759163796901703,0.5404239575068156
6,0.830059499014169,False,1262.89,1263.89,1264.39,1.0,0.3446592092514038,4.5859604,0.6982684195041656,0.6755942006905874
7,0.8356140269897878,False,1262.89,1264.87,1264.39,1.0,0.04998075217008591,4.528411,0.6088936805725098,0.5267312341266208
8,0.8599649150855839,False,1262.89,1265.51,1264.39,1.0,0.015174875035881996,4.4302607,0.7364306688308716,0.6809156139691671
9,0.8238541991449893,False,1262.89,1265.51,1264.39,1.0,0.015174875035881996,4.4302607,0.7364306688308716,0.6809156139691671
10,0.8217012081295252,True,1262.89,1266.57,1264.39,0.0,0.004003060515969992,4.355216,0.4675928056240082,0.4308176476094458
11,0.8337094848975539,False,1262.89,1266.57,1264.39,1.0,0.004003060515969992,4.355216,0.4675928056240082,0.4308176476094458
12,1.0551728000864387,False,1262.89,1266.57,1264.39,1.0,0.004003060515969992,4.355216,0.4675928056240082,0.4308176476094458
13,0.8225018130615354,True,1262.89,1267.04,1264.39,0.0,0.0017432202585041523,4.315074,0.44483539859453836,0.3788390523857541
14,0.8176514091901481,False,1262.89,1265.71,1264.39,1.0,0.0018365137511864305,4.4301248,0.751864755153656,0.5903908689816793
15,0.8206549677997828,False,1262.89,1265.71,1264.39,1.0,0.002019183011725545,4.428115,0.7493916153907776,0.584827983379364
16,0.8154972377233207,True,1262.89,1267.15,1264.39,0.0,0.001332735177129507,4.336804,0.48185389836629233,0.44286246705386373
17,0.823638120200485,False,1262.89,1266.82,1264.39,1.0,4.06037861466757e-06,4.3550797,0.5137242138385772,0.4810720344384511
18,0.8127231849357486,False,1262.89,1266.95,1264.39,1.0,1.2237735063536093e-05,4.4345613,0.7229220708211263,0.6809445712301466
19,1.0564620797522366,False,1262.89,1266.82,1264.39,2.0,4.06037861466757e-06,4.3550797,0.5137242138385772,0.4810720344384511
20,0.82876306027174,False,1262.89,1266.82,1264.39,2.0,4.06037861466757e-06,4.3550797,0.5137242138385772,0.4810720344384511
