iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8761063651181757,False,0,0,0,,0.9997691512107849,2.6174319,0.8270950118700663,0.785838034417894
2,0.8525483617559075,True,1262.45,1262.38,1265.97,0.0,0.4938272535800934,2.9200144,0.20980791201194127,0.16488698704375163
3,0.8515217560343444,True,1262.45,1262.44,1265.97,0.0,0.5453333258628845,3.0574448,0.2977775772412618,0.24998134954108134
4,0.8507780847139657,False,1262.45,1263.07,1265.97,2.0,0.9838469624519348,3.404237,0.5901261508464813,0.4990430732568105
5,0.8432188569568098,True,1262.45,1264.29,1265.97,0.0,0.464145690202713,4.7219143,0.7708800156911214,0.7010723219977485
6,0.8470210628584027,False,1262.45,1264.29,1265.97,1.0,0.46415451169013977,4.7219195,0.7708773334821065,0.7010706437958611
7,0.8469619220122695,False,1262.45,1264.29,1265.97,1.0,0.46415451169013977,4.7219195,0.7708773334821065,0.7010706437958611
8,0.8417404349893332,False,1262.45,1264.29,1265.97,1.0,0.46415451169013977,4.7219195,0.7708773334821065,0.7010706437958611
9,1.1676646838895977,False,1262.45,1264.29,1265.97,1.0,0.46415451169013977,4.7219195,0.7708773334821065,0.7010706437958611
10,0.853561386000365,False,1262.45,1264.29,1265.97,1.0,0.46415451169013977,4.7219195,0.7708773334821065,0.7010706437958611
11,0.8550469046458602,False,1262.45,1264.29,1265.97,1.0,0.46415451169013977,4.7219195,0.7708773334821065,0.7010706437958611
12,0.8634555889293551,True,1262.45,1273.82,1265.97,0.0,0.3927691578865051,4.5606055,0.7043829282124837,0.6062523113356696
13,0.8537140851840377,False,1262.45,1273.82,1265.97,1.0,0.3927691578865051,4.5606055,0.7043829282124837,0.6062523113356696
14,0.8528972403146327,False,1262.45,1273.82,1265.97,1.0,0.3927691578865051,4.5606055,0.7043829282124837,0.6062523113356696
15,0.842166522052139,False,1262.45,1273.82,1265.97,1.0,0.3927691578865051,4.5606055,0.7043829282124837,0.6062523113356696
16,0.8736816309392452,False,1262.45,1273.82,1265.97,1.0,0.3927691578865051,4.5606055,0.7043829282124837,0.6062523113356696
17,0.8513699620962143,False,1262.45,1273.82,1265.97,1.0,0.3927691578865051,4.5606055,0.7043829282124837,0.6062523113356696
18,1.140798225067556,False,1262.45,1273.82,1265.97,1.0,0.3927691578865051,4.5606055,0.7043829282124837,0.6062523113356696
19,0.8493153932504356,False,1262.45,1273.82,1265.97,1.0,0.3927691578865051,4.5606055,0.7043829282124837,0.6062523113356696
20,0.8519263998605311,False,1262.45,1273.82,1265.97,1.0,0.3927691578865051,4.5606055,0.7043829282124837,0.6062523113356696
