iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8671759450808167,False,0,0,0,,1.0,2.9233623,0.7899853388468424,0.6937897841135662
2,0.8682865770533681,True,1263.2,1262.35,1265.91,0.0,0.4589342176914215,4.054823,0.7728577653566996,0.699622141652637
3,0.8891559019684792,False,1263.2,1262.4,1265.91,1.0,0.650785505771637,2.6523252,0.708161598443985,0.6918943040900759
4,0.8529831958003342,False,1263.2,1262.71,1265.91,2.0,0.9999951124191284,2.718149,0.7077355399727822,0.518889065583547
5,1.1251601530238986,True,1263.2,1262.74,1265.91,0.0,0.05304195359349251,4.4077682,0.8683641036351522,0.8534578985638088
6,0.863123225979507,False,1263.2,1262.74,1265.91,1.0,0.052777715027332306,4.387122,0.8616729736328125,0.8343612127833896
7,0.8644190370105207,False,1263.2,1262.74,1265.91,1.0,0.05304195359349251,4.4077682,0.8683641036351522,0.8534578985638088
8,0.8545879009179771,True,1263.2,1265.9,1265.91,0.0,0.0006037813145667315,4.302898,0.7740837891896566,0.7145218968391419
9,0.8591507896780968,False,1263.2,1265.9,1265.91,1.0,0.0007233249489217997,4.31274,0.7857317407925923,0.7486472341749403
10,0.886349649168551,False,1263.2,1265.9,1265.91,1.0,0.0006037813145667315,4.302898,0.7740837891896566,0.7145218968391419
11,0.8648707512766123,True,1263.2,1267.23,1265.91,0.0,7.047146482364042e-06,4.274055,0.7278051972389221,0.687286807431115
12,0.8554390529170632,False,1263.2,1267.23,1265.91,1.0,7.047146482364042e-06,4.274055,0.7278051972389221,0.687286807431115
13,0.8554377211257815,False,1263.2,1267.23,1265.91,1.0,7.037300747469999e-06,4.2740555,0.7278612852096558,0.6872544924418132
14,1.1487427819520235,False,1263.2,1267.23,1265.91,1.0,7.047146482364042e-06,4.274055,0.7278051972389221,0.687286807431115
15,0.8919701669365168,False,1263.2,1267.23,1265.91,1.0,7.037300747469999e-06,4.2740555,0.7278612852096558,0.6872544924418132
16,0.8603672767058015,False,1263.2,1267.23,1265.91,1.0,7.047146482364042e-06,4.274055,0.7278051972389221,0.687286807431115
17,0.8602215289138258,False,1263.2,1267.23,1265.91,1.0,7.037300747469999e-06,4.2740555,0.7278612852096558,0.6872544924418132
18,0.8636427423916757,False,1263.2,1264.08,1265.91,1.0,0.00034793157828971744,4.3161454,0.8808584213256836,0.8184093303150601
19,0.8525950242765248,False,1263.2,1264.08,1265.91,1.0,0.00034793143277056515,4.31613,0.8808703700701396,0.8184089104334512
20,0.8795930678024888,True,1263.2,1272.08,1265.91,0.0,2.4249600301118335e-06,4.235232,0.7931925654411316,0.7643704517020119
