iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8350277817808092,False,0,0,0,,1.0,2.8919876,0.831954010327657,0.8003592358695135
2,0.8156169867143035,False,1263.75,1262.76,1266.24,1.0,0.9999655485153198,2.8925111,0.7570871651172638,0.7274563110536999
3,0.8452186943031847,False,1263.75,1264.23,1266.24,2.0,0.06309987604618073,4.3777685,0.9689304868380229,0.8861856778462728
4,0.8241814356297255,False,1263.75,1264.73,1266.24,2.0,0.02442348375916481,4.320221,0.8455255190531413,0.7729611966345046
5,1.0575557150878012,False,1263.75,1264.73,1266.24,3.0,0.02442348375916481,4.320221,0.8455255190531413,0.7729611966345046
6,0.8256342741660774,False,1263.75,1264.73,1266.24,3.0,0.024433225393295288,4.3203764,0.8455245653788249,0.7729246874650318
7,0.8403506861068308,False,1263.75,1266.76,1266.24,2.0,0.004256631713360548,4.2595453,0.9283675670623779,0.6647864282131195
8,0.8269248721189797,False,1263.75,1267.12,1266.24,2.0,0.0014978238614276052,4.2820244,0.8989216327667237,0.7734344588385689
9,0.8193081300705671,False,1263.75,1267.6,1266.24,1.0,4.220899427309632e-05,4.1577826,0.5817668616771698,0.5369231760501861
10,0.82002476695925,False,1263.75,1268.82,1266.24,2.0,0.7074412703514099,3.005924,0.7963436245918274,0.747895924250285
11,0.8272515572607517,True,1263.75,1269.18,1266.24,0.0,2.2206038920558058e-05,4.2183294,0.6992468198140462,0.5958849959903293
12,0.823796508833766,False,1263.75,1267.95,1266.24,1.0,8.725518455321435e-06,4.170496,0.6225059926509857,0.5718613763650259
13,1.0592256151139736,False,1263.75,1267.95,1266.24,1.0,8.75106798048364e-06,4.1666546,0.6156227827072144,0.5672826449076335
14,0.8266832530498505,False,1263.75,1269.18,1266.24,1.0,8.806389814708382e-06,4.1554766,0.696911366780599,0.5877666592597961
15,0.8403383120894432,False,1263.75,1269.18,1266.24,1.0,8.806389814708382e-06,4.1554766,0.696911366780599,0.5877666592597961
16,0.8224643021821976,True,1263.75,1271.3,1266.24,0.0,1.231346686836332e-06,4.132156,1.0,0.8914257546265919
17,0.8199583659879863,True,1263.75,1271.36,1266.24,0.0,1.0407994750494254e-06,4.09331,0.5589529037475586,0.5031994614336226
18,0.8229135600849986,True,1263.75,1271.85,1266.24,0.0,9.07753374690401e-08,3.9445581,0.520121693611145,0.42090786629252963
19,0.8284917557612062,True,1263.75,1271.92,1266.24,0.0,2.2658349863036165e-08,3.7936416,0.4005397697289785,0.33738806711302866
20,1.0616538557223976,False,1263.75,1274.75,1266.24,1.0,7.354464770514824e-08,3.8189402,0.8174359679222107,0.6587623599502775
