iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8544965600594878,False,0,0,0,,1.0,2.8121421,0.6036167025566102,0.4652036477294233
2,1.0495204268954694,False,1269.04,1266.77,1273.79,3.0,0.9547790884971619,3.27732,1.0,0.8639299114545187
3,0.823628299869597,False,1269.04,1266.77,1273.79,2.0,0.5313884615898132,3.6172414,0.7683194160461426,0.685598271422916
4,0.8234094460494816,False,1269.04,1266.77,1273.79,2.0,0.01069533172994852,4.380562,0.9207016468048096,0.8642036994298299
5,0.820496407803148,False,1269.04,1267.12,1273.79,2.0,0.01849701628088951,4.4293675,0.8725975275039672,0.758419813050164
6,0.8322990401647985,False,1269.04,1267.49,1273.79,2.0,0.006522786803543568,4.3958592,0.8848593831062317,0.8344910495811039
7,0.8319592969492078,False,1269.04,1267.73,1273.79,2.0,0.015668002888560295,4.4200172,0.8367403010527293,0.811812729967965
8,0.8241222100332379,False,1269.04,1267.49,1273.79,3.0,0.006597451865673065,4.395776,0.8844377994537354,0.8344430300924514
9,1.0608252147212625,False,1269.04,1267.49,1273.79,3.0,0.006597451865673065,4.395776,0.8844377994537354,0.8344430300924514
10,0.8265899629332125,False,1269.04,1268.08,1273.79,2.0,0.011612874455749989,4.413519,0.8054746468861897,0.7753386775652568
11,0.8309532618150115,False,1269.04,1270.54,1273.79,3.0,0.0047488403506577015,4.470415,0.9249500274658203,0.89469958808687
12,0.8285554642789066,False,1269.04,1270.75,1273.79,3.0,0.0011162471491843462,4.4062986,0.8815232714017233,0.8329109880659314
13,0.8264423720538616,False,1269.04,1271.2,1273.79,3.0,0.060989294201135635,4.480649,0.7873977939287822,0.7459058907296923
14,0.826839926186949,False,1269.04,1271.9,1273.79,3.0,0.11488950997591019,4.5394053,0.8465262452761332,0.771661040518019
15,0.8268727818503976,False,1269.04,1272.1,1273.79,3.0,0.017700422555208206,4.4661107,0.9811241865158081,0.9734530475404527
16,0.8246876960620284,False,1269.04,1271.9,1273.79,4.0,0.11431673169136047,4.5434504,0.8468237916628519,0.7720097727245755
17,1.0456705298274755,False,1269.04,1271.9,1273.79,4.0,0.022939877584576607,4.4918575,0.8663556456565857,0.7994952473375533
18,0.8237565970048308,False,1269.04,1271.64,1273.79,4.0,0.04573820158839226,4.4642553,0.8766993681589762,0.7749363250202602
19,0.8314166977070272,False,1269.04,1272.31,1273.79,4.0,0.04605574533343315,4.4839272,0.791490430633227,0.7543683889839384
20,0.8330857758410275,False,1269.04,1271.64,1273.79,5.0,0.04573820158839226,4.4642553,0.8766993681589762,0.7749363250202602
