iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,1.0066363080404699,False,0,0,0,,0.999996542930603,2.4864016,0.8118637065092723,0.5578651120265326
2,0.8874972681514919,False,1262.36,1262.19,1265.86,2.0,0.9832198023796082,3.4347951,0.8293674300114314,0.5696369205084112
3,0.8753314199857414,True,1262.36,1262.36,1265.86,0.0,0.9952502250671387,2.8719478,0.8409061034520467,0.7887669430838691
4,0.858998323790729,True,1262.36,1262.36,1265.86,0.0,0.9998325109481812,2.730077,0.8449897766113281,0.8084094656838312
5,0.8742356691509485,False,1262.36,1262.36,1265.86,1.0,0.9894744157791138,2.6542904,1.0,0.79809543689092
6,0.8609330928884447,False,1262.36,1262.97,1265.86,2.0,0.9634859561920166,2.5478199,0.5539750903844833,0.4170271072122786
7,1.1602627378888428,False,1262.36,1263.83,1265.86,1.0,0.05065136402845383,4.413663,0.9222550392150879,0.8180396974086762
8,0.8463786342181265,True,1262.36,1264.09,1265.86,0.0,0.17047546803951263,4.5405083,0.9644747734069824,0.9314141127798292
9,0.8619133280590177,True,1262.36,1264.7,1265.86,0.0,0.20096880197525024,4.5155144,0.9835818608601888,0.9534819391038684
10,0.8660542839206755,False,1262.36,1264.7,1265.86,1.0,0.20096880197525024,4.5155144,0.9835818608601888,0.9534819391038684
11,0.8567133564502001,False,1262.36,1264.7,1265.86,1.0,0.20096880197525024,4.5155144,0.9835818608601888,0.9534819391038684
12,0.8652089256793261,True,1262.36,1265.54,1265.86,0.0,0.19179821014404297,4.5151424,0.9661971807479859,0.88507229619556
13,0.8548026108182967,False,1262.36,1265.82,1265.86,1.0,0.20748472213745117,4.559753,0.9624900857607523,0.9118086510234408
14,0.8615612774156034,False,1262.36,1265.82,1265.86,1.0,0.18501971662044525,4.552563,0.9614382187525431,0.9098682562510172
15,0.8583572516217828,True,1262.36,1266.49,1265.86,0.0,0.1513379067182541,4.5236835,0.7974047780036926,0.7585858503977457
16,1.1967194713652134,True,1262.36,1266.55,1265.86,0.0,0.2289772778749466,4.497475,0.8676424622535706,0.811281943321228
17,0.8584089353680611,False,1262.36,1266.49,1265.86,1.0,0.13958202302455902,4.527083,0.8032782554626465,0.7663849433263143
18,0.8480411297641695,False,1262.36,1266.49,1265.86,1.0,0.13958202302455902,4.527083,0.8032782554626465,0.7663849433263143
19,0.8434815579093993,True,1262.36,1267.83,1265.86,0.0,0.1169179305434227,4.54365,0.7774510582288107,0.7748085525300769
20,0.8440929721109569,False,1262.36,1266.12,1265.86,1.0,0.25540080666542053,4.537713,0.9424934228261311,0.8370646980073717
