iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8637220459058881,False,0,0,0,,1.0,3.087682,0.7937562863032023,0.7010912948184543
2,0.8644431298598647,False,1260.52,1259.04,1264.14,2.0,0.9926081895828247,3.3599787,1.0,0.8168399956491258
3,0.8865192350931466,False,1260.52,1259.23,1264.14,3.0,1.0,3.0926137,0.7792066335678101,0.6301653484503428
4,0.8572584670037031,False,1260.52,1259.4,1264.14,3.0,0.9999957084655762,3.1968045,0.7430305888255437,0.5805767946773105
5,0.856223177164793,False,1260.52,1259.4,1264.14,3.0,0.9999719858169556,3.1880517,0.5897313336531321,0.5279556002881792
6,0.8500325060449541,False,1260.52,1259.7,1264.14,3.0,1.0,3.0171125,0.7639540910720826,0.6453629665904576
7,1.1590407406911254,False,1260.52,1259.91,1264.14,2.0,1.145058625695583e-08,4.1376657,0.9058893918991089,0.7508349166976082
8,0.8757973341271281,False,1260.52,1260.96,1264.14,1.0,1.1107166401902457e-11,3.9654064,0.7927952686945597,0.7205290675163271
9,0.8681407547555864,False,1260.52,1262.03,1264.14,1.0,1.82170858259445e-12,4.087941,0.809911572933197,0.701755506462521
10,0.8548543420620263,False,1260.52,1261.35,1264.14,2.0,1.5419950039063934e-11,3.9610224,0.8073506951332092,0.7364942563904656
11,0.8730540629476309,False,1260.52,1261.52,1264.14,1.0,2.0486935173487375e-13,3.9331973,0.7641809145609538,0.695650667614407
12,0.8784167161211371,False,1260.52,1262.29,1264.14,2.0,5.440755051350221e-12,3.9230318,0.8112492879231771,0.7164400802718269
13,0.8699149843305349,False,1260.52,1262.03,1264.14,2.0,1.8215455185877083e-12,4.0879354,0.8099060535430909,0.7017268929216597
14,0.8527169418521225,False,1260.52,1262.29,1264.14,2.0,2.339789603386655e-12,4.0574675,0.5761794492602348,0.46316516680849923
15,0.85675133112818,False,1260.52,1262.29,1264.14,2.0,2.339789603386655e-12,4.0574675,0.5761794492602348,0.46316516680849923
16,1.124889635015279,False,1260.52,1263.61,1264.14,1.0,1.331110222047016e-10,4.0738606,0.9015955328941345,0.8633980982833438
17,0.87149698426947,False,1260.52,1263.61,1264.14,1.0,1.3253693975645575e-10,4.0753493,0.9014403820037842,0.863570675585005
18,0.8626148360781372,False,1260.52,1263.61,1264.14,1.0,4.405001016727361e-11,4.0847383,0.896674394607544,0.8570502360661824
19,0.8544184407219291,False,1260.52,1263.61,1264.14,1.0,1.8232608478552237e-10,4.064151,0.890526533126831,0.8454745888710024
20,0.8507694420404732,False,1260.52,1263.71,1264.14,1.0,2.6403454422840866e-10,3.9386084,0.8273969491322836,0.7481701069407993
