iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8220935198478401,False,0,0,0,,1.0,3.0084352,0.6925405740737915,0.4861102691955037
2,1.05472705187276,False,1263.4,1263.19,1270.51,1.0,0.9471739530563354,3.077538,0.8793660918871562,0.8608087619145711
3,0.8159845802001655,False,1263.4,1263.19,1270.51,2.0,0.715817928314209,3.4642193,0.9978506088256835,0.8861370192633734
4,0.8270853757858276,False,1263.4,1265.14,1270.51,2.0,1.480237443729493e-07,4.3086586,0.7180845141410828,0.7072584218449064
5,0.8184425812214613,False,1263.4,1265.32,1270.51,1.0,3.589900119250859e-14,4.0146594,0.9468503157297771,0.9020101441277398
6,0.8308849558234215,False,1263.4,1266.52,1270.51,1.0,5.049195247021701e-14,3.933464,0.8089325110117594,0.7775320774979062
7,0.8596142921596766,False,1263.4,1265.32,1270.51,2.0,3.589153713817739e-14,4.0146375,0.9468309760093689,0.9019953144921198
8,0.8388124667108059,False,1263.4,1265.32,1270.51,2.0,3.589153713817739e-14,4.0146375,0.9468309760093689,0.9019953144921198
9,0.8313174829818308,False,1263.4,1266.75,1270.51,1.0,1.407131450747133e-14,4.0061436,0.8850927352905273,0.7405189885033501
10,1.0800448129884899,False,1263.4,1266.75,1270.51,2.0,1.407131450747133e-14,4.0061436,0.8850927352905273,0.7405189885033501
11,0.8272393778897822,False,1263.4,1266.75,1270.51,2.0,1.407131450747133e-14,4.0061436,0.8850927352905273,0.7405189885033501
12,0.8225714741274714,False,1263.4,1267.51,1270.51,1.0,6.7697494711535435e-15,4.1073103,0.7319589614868164,0.6149419062667423
13,0.8185422220267355,False,1263.4,1267.51,1270.51,2.0,6.7697494711535435e-15,4.1073103,0.7319589614868164,0.6149419062667423
14,0.8174464530311525,False,1263.4,1267.51,1270.51,2.0,6.7730821222845156e-15,4.107342,0.732206666469574,0.6150699721442329
15,0.8127434267662466,False,1263.4,1267.29,1270.51,2.0,2.5074021770552304e-14,3.9496765,0.7992069562276204,0.7673879126707712
16,0.8209190140478313,False,1263.4,1267.29,1270.51,2.0,2.5074021770552304e-14,3.9496765,0.7992069562276204,0.7673879126707712
17,1.0532249407842755,False,1263.4,1267.51,1270.51,2.0,6.7697494711535435e-15,4.1073103,0.7319589614868164,0.6149419062667423
18,0.837416754104197,False,1263.4,1267.51,1270.51,2.0,6.7730821222845156e-15,4.107342,0.732206666469574,0.6150699721442329
19,0.8270285767503083,False,1263.4,1266.62,1270.51,2.0,6.1063316675238205e-15,4.145746,0.8311532139778137,0.671256959438324
20,0.8197455266490579,False,1263.4,1266.62,1270.51,2.0,6.1046778356943065e-15,4.1457276,0.8311576803525289,0.6712428112824758
