iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8308652020059526,False,0,0,0,,0.999996542930603,3.0110972,0.7906790455182393,0.7767848385704887
2,1.0469183390960097,False,1267.97,1266.67,1270.39,2.0,1.0,2.7114038,0.8155908505121867,0.6563790506786771
3,0.8208258543163538,False,1267.97,1265.53,1270.39,2.0,0.999996542930603,3.0110972,0.7906790455182393,0.7767848385704887
4,0.8271683086641133,False,1267.97,1265.53,1270.39,2.0,0.999996542930603,3.0111003,0.7906759341557821,0.7767693453364902
5,0.8269804511219263,False,1267.97,1267.72,1270.39,1.0,0.9803890585899353,3.279891,0.8984720379114151,0.8047492113378313
6,0.8459379188716412,False,1267.97,1267.72,1270.39,1.0,0.2749685049057007,4.104869,0.8123897592226664,0.7756984353065491
7,0.8274826449342072,False,1267.97,1268.03,1270.39,1.0,0.15703940391540527,4.293031,0.8960105856259664,0.7945757733450995
8,0.825071819126606,False,1267.97,1268.45,1270.39,1.0,0.006031606812030077,4.3074923,0.8442670663197835,0.689546126789517
9,0.8246808890253305,False,1267.97,1268.53,1270.39,1.0,0.006864739581942558,4.295204,0.7366375168164571,0.666167938709259
10,1.1135531049221754,False,1267.97,1268.67,1270.39,1.0,0.0023682587780058384,4.245799,0.5354785919189453,0.5235786620113585
11,0.8259532670490444,False,1267.97,1269.04,1270.39,1.0,0.007939649745821953,4.2967415,0.7184691429138184,0.71689576043023
12,0.8212361708283424,False,1267.97,1268.67,1270.39,2.0,0.0023682587780058384,4.245799,0.5354785919189453,0.5235786620113585
13,0.8256605882197618,False,1267.97,1269.54,1270.39,1.0,3.6178507798467763e-06,4.1219435,0.5623024796446164,0.45553515338235434
14,0.8257508268579841,False,1267.97,1269.67,1270.39,2.0,0.038481470197439194,2.8596447,0.7369280954202017,0.5366778228845862
15,0.8225604710169137,True,1267.97,1270.33,1270.39,0.0,5.501774467120413e-06,4.162515,0.6567943533261617,0.512151332365142
16,0.8211341900750995,False,1267.97,1270.51,1270.39,1.0,0.0002605960762593895,3.8890872,0.6290241916974385,0.5438606103261311
17,1.0565454489551485,True,1267.97,1271.01,1270.39,0.0,6.598112668143585e-05,4.1157665,0.8563051819801331,0.7099737644195557
18,0.8319790158420801,False,1267.97,1271.01,1270.39,1.0,6.598112668143585e-05,4.1157665,0.8563051819801331,0.7099737644195557
19,0.8303483729250729,False,1267.97,1271.01,1270.39,1.0,1.3410291103355121e-05,4.075847,0.8604584693908691,0.7042384028434753
20,0.8235844317823648,True,1267.97,1271.86,1270.39,0.0,0.0008064002031460404,4.1423516,0.8185388366381328,0.7325542688369749
