iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8214923129417002,False,0,0,0,,0.4186183214187622,4.3956633,0.9068019986152649,0.7629782156811821
2,1.0355542176403105,True,1258.37,1258.31,1261.2,0.0,0.43623942136764526,4.403747,0.8074894110361736,0.7699611882368723
3,0.8133126487955451,True,1258.37,1258.33,1261.2,0.0,0.4241332411766052,4.4430923,0.8558938105901083,0.7917955623732672
4,0.8326013539917767,True,1258.37,1258.33,1261.2,0.0,0.43420547246932983,4.4057937,0.7092202544212342,0.7056200034088559
5,0.8234596592374146,False,1258.37,1258.14,1261.2,1.0,0.4391069710254669,4.41287,0.9053587317466736,0.7653992222415077
6,0.8222035788930953,False,1258.37,1258.14,1261.2,1.0,0.4391041100025177,4.4128647,0.9053260684013367,0.765409145752589
7,0.8208715580403805,False,1258.37,1258.33,1261.2,1.0,0.43420547246932983,4.4057937,0.7092202544212342,0.7056200034088559
8,0.8161642751656473,False,1258.37,1258.33,1261.2,1.0,0.43420547246932983,4.4057937,0.7092202544212342,0.7056200034088559
9,0.8183373250067234,True,1258.37,1259.27,1261.2,0.0,0.3284608721733093,4.4242277,0.7456964731216431,0.6076685263050928
10,1.0734546389430761,True,1258.37,1260.28,1261.2,0.0,0.1876346617937088,4.437012,0.7668921172618866,0.6784942845503489
11,0.831430493388325,True,1258.37,1260.31,1261.2,0.0,0.07176215201616287,4.369065,0.8478199203809103,0.7756859156820509
12,0.8158753816969693,True,1258.37,1260.38,1261.2,0.0,0.04444534704089165,4.413094,0.8402843991915385,0.755618166923523
13,0.8103348668664694,True,1258.37,1260.82,1261.2,0.0,0.33686646819114685,4.370489,0.690742838382721,0.6320735282368131
14,0.8219115948304534,True,1258.37,1261.01,1261.2,0.0,0.019250232726335526,4.419469,0.9018507520357768,0.8216328475210402
15,0.8235119269229472,True,1258.37,1261.03,1261.2,0.0,0.13338446617126465,4.460142,0.6747222423553467,0.6496651954121059
16,0.8120243060402572,True,1258.37,1261.36,1261.2,0.0,0.050236187875270844,4.4455156,0.8473806500434875,0.7187426090240479
17,0.8239837712608278,False,1258.37,1261.03,1261.2,1.0,0.13338446617126465,4.460142,0.6747222423553467,0.6496651954121059
18,1.0508486148901284,False,1258.37,1261.03,1261.2,1.0,0.08230172097682953,4.446185,0.660828459262848,0.62878244916598
19,0.8580456618219614,False,1258.37,1261.54,1261.2,1.0,0.0017361456993967295,4.259284,0.551114559173584,0.5239233374595642
20,0.8287102147005498,False,1258.37,1261.7,1261.2,1.0,0.0003567518724594265,4.2001824,0.6061426997184753,0.5902370042271085
