iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8232934083789587,False,0,0,0,,1.0,2.913709,0.709493633111318,0.5660776754220327
2,0.8173716929741204,False,1257.52,1255.73,1260.88,2.0,1.0,2.9389167,0.7149409333864848,0.6020283189084795
3,0.829527135938406,True,1257.52,1257.45,1260.88,0.0,4.1423863450518184e-08,3.6666346,0.7222610433896383,0.5813834043012724
4,0.8236294579692185,True,1257.52,1257.55,1260.88,0.0,6.428699794724935e-09,3.580538,0.5612548251946767,0.5247446689340803
5,0.8249851749278605,True,1257.52,1257.9,1260.88,0.0,2.234547480384208e-08,3.869503,0.7640571991602579,0.6466222239865197
6,0.8282410530373454,True,1257.52,1258.33,1260.88,0.0,4.8085135873066065e-09,3.6202176,0.5862447679042816,0.5204500807656182
7,1.0590497315861285,True,1257.52,1258.84,1260.88,0.0,1.0019054741405853e-07,3.7058618,0.8138314882914225,0.7798200753000047
8,0.8171435841359198,False,1257.52,1258.67,1260.88,1.0,1.839365282307881e-08,3.680669,0.7370600640773773,0.5573227508200539
9,0.8208353733643889,False,1257.52,1258.67,1260.88,1.0,1.8444662686079027e-08,3.6803212,0.7375210642814636,0.5574716150760651
10,0.8169513940811157,False,1257.52,1258.84,1260.88,1.0,2.0395326316702267e-08,3.5939674,0.7543345292409261,0.7446160713831583
11,0.8225269638933241,False,1257.52,1258.84,1260.88,1.0,1.0004828254750464e-07,3.7057364,0.8141411741574606,0.7800915175014073
12,0.8225157386623323,False,1257.52,1258.65,1260.88,1.0,2.5178508167300606e-07,3.6995454,0.798738706111908,0.5804260128074222
13,0.8229620973579586,True,1257.52,1260.41,1260.88,0.0,5.686104742608222e-08,3.7667089,0.7898890872796377,0.5959630244308048
14,0.8190996879711747,False,1257.52,1259.08,1260.88,1.0,9.199403905313375e-08,3.9130821,0.7804173270861308,0.6512305948469373
15,1.0617601331323385,False,1257.52,1259.75,1260.88,1.0,4.062280822836328e-08,3.7151232,0.8286728779474895,0.6543699264526368
16,0.816236340906471,False,1257.52,1258.63,1260.88,1.0,1.753163019202475e-07,3.768229,0.8670746326446533,0.6624467670917511
17,0.8180757090449333,False,1257.52,1258.63,1260.88,1.0,1.8404395518700767e-07,3.665956,0.8819216728210449,0.670599987771776
18,0.824429398868233,False,1257.52,1261.08,1260.88,1.0,3.0556829289096754e-10,3.6120105,0.4922671437263489,0.44939998123380875
19,0.8405534769408405,False,1257.52,1261.31,1260.88,1.0,3.0666832961934176e-10,3.5678463,0.5528705994288127,0.4691525896390279
20,0.823359610978514,False,1257.52,1259.36,1260.88,1.0,3.4374403323766956e-09,3.587728,0.7533151706059774,0.6686464918984307
