iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8767054053023458,False,0,0,0,,0.5011759400367737,3.7332358,0.8916495442390442,0.742694076564577
2,0.8827817649580538,True,1265.55,1265.55,1263.18,0.0,0.5144676566123962,3.524396,0.7497133413950602,0.72232389582528
3,0.8822461175732315,True,1265.55,1266.22,1263.18,0.0,0.49478650093078613,4.0244083,0.5376320163408915,0.47649650805526306
4,0.8531622500158846,True,1265.55,1266.95,1263.18,0.0,0.5020829439163208,4.1398582,0.5516762137413025,0.4981050678425365
5,0.8595998142845929,True,1265.55,1266.98,1263.18,0.0,0.49202030897140503,4.050617,0.4775089184443156,0.463878192504247
6,1.172593959607184,False,1265.55,1267.98,1263.18,2.0,0.5040683150291443,3.31043,0.6363941431045532,0.6363941431045532
7,0.8622388672083616,False,1265.55,1268.08,1263.18,3.0,0.46489256620407104,4.5431614,0.9271439870198568,0.8594664414723714
8,0.8623046008870006,False,1265.55,1268.08,1263.18,4.0,0.44971615076065063,4.522656,0.9315924882888794,0.8474591109487745
9,0.8639179510064423,False,1265.55,1268.08,1263.18,4.0,0.4874829351902008,4.552038,0.8985018690427145,0.8436501463254293
10,0.8542706309817731,False,1265.55,1268.06,1263.18,4.0,0.4049170911312103,4.541862,0.8079013148943583,0.7008066806528305
11,0.8534853761084378,False,1265.55,1268.59,1263.18,3.0,0.5110389590263367,3.4465952,0.8011377740340928,0.6650940768213736
12,0.8697458151727915,False,1265.55,1268.64,1263.18,1.0,0.46742746233940125,4.554189,0.984856128692627,0.9192290835910373
13,0.8637649961747229,False,1265.55,1268.64,1263.18,2.0,0.46742746233940125,4.554189,0.984856128692627,0.9192290835910373
14,1.1401342400349677,False,1265.55,1268.64,1263.18,2.0,0.4674469828605652,4.5541916,0.9847798943519592,0.9191737466388279
15,0.8627769621089101,False,1265.55,1268.64,1263.18,2.0,0.46744877099990845,4.554186,0.9848556518554688,0.9192288564311134
16,0.8669746541418135,False,1265.55,1268.64,1263.18,2.0,0.4674469828605652,4.5541916,0.9847798943519592,0.9191737466388279
17,0.8543938701041043,False,1265.55,1268.64,1263.18,2.0,0.46744877099990845,4.554186,0.9848556518554688,0.9192288564311134
18,0.8645294709131122,False,1265.55,1268.64,1263.18,2.0,0.4674469828605652,4.5541916,0.9847798943519592,0.9191737466388279
19,0.8790404023602605,False,1265.55,1268.64,1263.18,2.0,0.46744877099990845,4.554186,0.9848556518554688,0.9192288564311134
20,0.8499361467547715,False,1265.55,1268.64,1263.18,2.0,0.4674469828605652,4.5541916,0.9847798943519592,0.9191737466388279
