iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8652367619797587,False,0,0,0,,1.0,2.7112238,0.7523870766162872,0.5640292714039484
2,1.1761180302128196,False,1261.57,1261.19,1265.34,2.0,1.0,2.833363,0.65130415558815,0.4845307926336924
3,0.8447214472107589,False,1261.57,1261.5,1265.34,1.0,1.0,2.8959994,0.8227645337581635,0.7440603680080837
4,0.8474621837958694,True,1261.57,1261.83,1265.34,0.0,2.9621658541145734e-05,4.300394,0.8418350219726562,0.7616762439409892
5,0.8603045702911913,True,1261.57,1262.73,1265.34,0.0,4.245188756613061e-05,4.30572,0.9279708782831828,0.8023520562383863
6,0.8448006259277463,False,1261.57,1261.83,1265.34,1.0,2.8876775104436092e-05,4.300391,0.8422285437583923,0.7622976799805959
7,0.8560100421309471,False,1261.57,1261.83,1265.34,1.0,2.8876775104436092e-05,4.300391,0.8422285437583923,0.7622976799805959
8,0.8530350448563695,False,1261.57,1262.73,1265.34,1.0,4.245188756613061e-05,4.30572,0.9279708782831828,0.8023520562383863
9,0.8440054538659751,True,1261.57,1264.76,1265.34,0.0,1.3893210962123703e-05,4.3250523,0.7865234375,0.7473918265766568
10,0.8495453880168498,True,1261.57,1264.91,1265.34,0.0,2.0397428670548834e-05,4.4236784,0.830452275276184,0.7397608041763305
11,1.1539907050319016,False,1261.57,1264.91,1265.34,1.0,2.0397428670548834e-05,4.4236784,0.830452275276184,0.7397608041763305
12,0.8914728299714625,False,1261.57,1265.2,1265.34,1.0,9.732021680974867e-06,4.292039,0.719861376285553,0.6529796481132507
13,0.8423417899757624,False,1261.57,1262.73,1265.34,1.0,1.1611904483288527e-05,4.3594894,0.687838077545166,0.6658137255244785
14,0.8567631621845067,False,1261.57,1262.73,1265.34,2.0,1.129025076807011e-05,4.3600893,0.6896147727966309,0.6671689576572842
15,0.8629085179418325,False,1261.57,1262.73,1265.34,2.0,1.129025076807011e-05,4.3600893,0.6896147727966309,0.6671689576572842
16,0.8566620764322579,False,1261.57,1264.08,1265.34,1.0,5.913778659305535e-05,4.3595223,0.6874423086643219,0.5759530285994211
17,0.851761728990823,False,1261.57,1264.24,1265.34,1.0,1.6232210327871144e-05,4.3385105,0.635265851020813,0.5568511466185252
18,0.8465534546412528,False,1261.57,1264.24,1265.34,1.0,1.6232210327871144e-05,4.3385105,0.635265851020813,0.5568511466185252
19,0.8566593755967915,False,1261.57,1264.24,1265.34,1.0,1.6232210327871144e-05,4.3385105,0.635265851020813,0.5568511466185252
20,1.1545257437974215,False,1261.57,1264.24,1265.34,1.0,1.6232210327871144e-05,4.3385105,0.635265851020813,0.5568511466185252
