iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8226261758245528,False,0,0,0,,1.0,2.7943232,0.8314248005549113,0.7315977705849542
2,0.844375385902822,False,1265.58,1263.27,1267.42,2.0,1.0,2.7405586,0.7505318681399028,0.656707575586107
3,1.0550360376946628,False,1265.58,1264.06,1267.42,2.0,1.0,2.8324673,0.8438576340675354,0.7552340355184343
4,0.8234547721222043,True,1265.58,1265.86,1267.42,0.0,1.0336123068555025e-08,4.482229,0.969573438167572,0.9356844941775004
5,0.8163824519142509,True,1265.58,1266.02,1267.42,0.0,6.6232366258134334e-09,4.4680495,0.9723257422447205,0.9401304907268949
6,0.8229293208569288,False,1265.58,1266.02,1267.42,1.0,6.6232366258134334e-09,4.4680495,0.9723257422447205,0.9401304907268949
7,0.8261423227377236,False,1265.58,1266.02,1267.42,1.0,6.622794757049633e-09,4.468046,0.9722743630409241,0.9401048620541891
8,0.8261632877402008,False,1265.58,1266.32,1267.42,1.0,7.436272930760879e-09,4.2697005,0.8109618226687113,0.5933591061168247
9,0.8163098613731563,False,1265.58,1266.55,1267.42,3.0,3.974063389478033e-08,4.554278,0.8653813004493713,0.8048479808701409
10,0.8189221988432109,False,1265.58,1267.35,1267.42,3.0,7.493927256518873e-08,4.501094,0.9350874940554301,0.875252668062846
11,1.0453941221348941,False,1265.58,1267.35,1267.42,4.0,7.493927256518873e-08,4.501094,0.9350874940554301,0.875252668062846
12,0.8324089660309255,False,1265.58,1267.35,1267.42,4.0,7.493927256518873e-08,4.501094,0.9350874940554301,0.875252668062846
13,0.8266795417293906,False,1265.58,1267.91,1267.42,3.0,4.380863551155072e-14,4.189397,0.790178656578064,0.7338290237718158
14,0.8294451087713242,False,1265.58,1267.91,1267.42,3.0,4.366323722395683e-14,4.1894193,0.7905330061912537,0.7338355829318365
15,0.8748680553399026,True,1265.58,1268.95,1267.42,0.0,1.3182061414719376e-15,4.081892,0.9133709192276,0.7941076868110234
16,0.8632459682412446,False,1265.58,1269.01,1267.42,2.0,3.753773042457307e-15,4.0027666,0.7883095463116964,0.6969273924827576
17,0.8268936579115689,True,1265.58,1269.18,1267.42,0.0,5.24644541881141e-15,4.1609735,0.751753854751587,0.718655945195092
18,1.0452757878229022,False,1265.58,1268.23,1267.42,1.0,1.5896954211902118e-16,3.87965,1.0,0.9090211351712544
19,0.8186326557770371,False,1265.58,1268.23,1267.42,1.0,1.589634805394924e-16,3.8796518,1.0,0.9090247061517504
20,0.8292204411700368,False,1265.58,1269.87,1267.42,1.0,5.391262535924359e-16,4.0582976,0.927976648012797,0.9110727085007562
