iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8212513071484864,False,0,0,0,,0.8755630850791931,3.6624444,0.6479020118713379,0.6107261366314358
2,1.055051942821592,True,1263.69,1263.66,1266.21,0.0,0.000599257939029485,3.8297777,0.24563636779785156,0.2022872441344791
3,0.833945622202009,True,1263.69,1265.64,1266.21,0.0,1.6914397660272584e-10,4.1852236,0.7051583627859751,0.683495016892751
4,0.8255844758823514,True,1263.69,1265.83,1266.21,0.0,2.5322113850201333e-10,3.893063,0.7185955246289571,0.6811905913882786
5,0.8261632397770882,True,1263.69,1266.39,1266.21,0.0,5.505707868780352e-12,3.7863493,0.7422515789667765,0.6597787082195282
6,0.8343273368664086,True,1263.69,1266.39,1266.21,0.0,3.334562443876865e-12,3.7898932,0.8086038510004679,0.704235432545344
7,0.8534009740687907,True,1263.69,1266.61,1266.21,0.0,4.3413614370102493e-10,3.887029,0.8184687256813049,0.6905609157350329
8,0.8223389335907996,True,1263.69,1267.21,1266.21,0.0,1.803056015603488e-08,3.8798583,0.832211434841156,0.7255563808812036
9,0.8186019249260426,False,1263.69,1266.46,1266.21,1.0,2.850076077920427e-12,3.7391596,0.8021974821885427,0.6510203288661108
10,1.0948656140826643,False,1263.69,1266.46,1266.21,1.0,2.850076077920427e-12,3.7391596,0.8021974821885427,0.6510203288661108
11,0.8304430060088634,False,1263.69,1267.21,1266.21,1.0,1.803056015603488e-08,3.8798583,0.832211434841156,0.7255563808812036
12,0.8221061220392585,True,1263.69,1267.74,1266.21,0.0,2.257362829993781e-08,3.8292,0.9475461999575298,0.7127578245268928
13,0.8225037860684097,False,1263.69,1266.61,1266.21,1.0,4.3413614370102493e-10,3.887029,0.8184687256813049,0.6905609157350329
14,0.8415755811147392,True,1263.69,1268.04,1266.21,0.0,1.2316745049540355e-14,3.7000575,0.6560745398203532,0.5361976762612661
15,0.8279314190149307,True,1263.69,1268.28,1266.21,0.0,7.687378972319817e-14,3.7753808,0.9098800659179688,0.7121218380000857
16,0.8284216308966279,True,1263.69,1268.59,1266.21,0.0,6.930289743229019e-15,3.6459687,0.6264881064494451,0.4749889224767685
17,0.8239416060969234,False,1263.69,1268.59,1266.21,1.0,6.930289743229019e-15,3.6459687,0.6264881064494451,0.4749889224767685
18,1.0630909400060773,False,1263.69,1268.59,1266.21,1.0,5.686192737773847e-15,3.622892,0.6347367058197657,0.4784565932220883
19,0.8279421040788293,False,1263.69,1268.77,1266.21,1.0,3.605291046715649e-14,3.717351,0.9671497344970703,0.8272012525134617
20,0.8239466869272292,False,1263.69,1268.77,1266.21,1.0,2.67432865403653e-14,3.7256517,0.9295059323310852,0.7941328532165951
