iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8592805368825793,False,0,0,0,,0.9999997615814209,2.8051126,1.0,0.99110031525294
2,0.8590207058005035,True,1261.64,1263.4,1266.77,0.0,0.3421716094017029,4.5216265,0.9207801024119059,0.8919059382544624
3,0.8460097038187087,True,1261.64,1263.55,1266.77,0.0,0.7432621121406555,3.2393744,0.6666666666666666,0.6
4,1.1221928661689162,False,1261.64,1261.58,1266.77,1.0,0.9999967813491821,2.8274481,0.9763280073801677,0.9639283921983507
5,0.8690889403223991,False,1261.64,1263.94,1266.77,1.0,1.0,2.68981,0.8543431520462036,0.81786437564426
6,0.8397811488248408,True,1261.64,1263.98,1266.77,0.0,0.4793967306613922,4.5363646,0.9847965558369954,0.8127951761086782
7,0.8500940911471844,False,1261.64,1263.98,1266.77,1.0,0.4811785817146301,4.5429626,0.9860503196716308,0.8147112137741512
8,0.8418619530275464,False,1261.64,1263.98,1266.77,1.0,0.4811785817146301,4.5429626,0.9860503196716308,0.8147112137741512
9,0.8489334303885698,False,1261.64,1263.83,1266.77,1.0,0.4715975821018219,4.534123,0.8581484158833822,0.810365034474267
10,0.8551495056599379,False,1261.64,1264.82,1266.77,1.0,0.4857363700866699,4.030419,0.4857565442721049,0.4281418217553033
11,0.8427628842182457,False,1261.64,1264.96,1266.77,1.0,0.43135297298431396,4.4924927,0.8519575436909993,0.7730677972237269
12,0.851680242922157,False,1261.64,1266.07,1266.77,1.0,0.3222716748714447,4.473012,0.9922737757364909,0.8515179726812575
13,1.1175589663907886,False,1261.64,1266.46,1266.77,1.0,0.13530796766281128,4.438925,0.8569141387939453,0.6649101144737668
14,0.8612078460864723,False,1261.64,1266.5,1266.77,1.0,0.1514555662870407,4.361491,0.547820407152176,0.526550430059433
15,0.8497547758743167,False,1261.64,1266.99,1266.77,1.0,0.0016578338108956814,4.3535986,0.8631810545921326,0.8553121712472703
16,0.8577415239997208,False,1261.64,1266.99,1266.77,2.0,0.002296862658113241,4.381,0.850707471370697,0.8430484334627787
17,0.8690048106946051,False,1261.64,1266.99,1266.77,2.0,0.0016578338108956814,4.3535986,0.8631810545921326,0.8553121712472703
18,0.8403474939987063,False,1261.64,1267.3,1266.77,1.0,0.00886667799204588,4.378518,0.6874057213465373,0.6695511205328835
19,0.874534775968641,False,1261.64,1267.3,1266.77,1.0,0.00886667799204588,4.378518,0.6874057213465373,0.6695511205328835
20,0.885916078928858,False,1261.64,1267.4,1266.77,1.0,0.005004738923162222,4.364403,0.7657286743323009,0.7535323123137156
