iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.808574530761689,False,0,0,0,,0.9999960660934448,2.8690472,0.8230409860610962,0.6992353757222493
2,0.8183291000314057,False,1265.28,1263.49,1267.22,2.0,0.9999998807907104,2.8089592,0.8428327560424804,0.801389352315002
3,0.8221691753715277,False,1265.28,1264.25,1267.22,2.0,0.00030658632749691606,4.476618,0.8252741098403931,0.7990794168578255
4,0.8268326730467379,False,1265.28,1264.25,1267.22,3.0,0.00030658632749691606,4.476618,0.8252741098403931,0.7990794168578255
5,0.8124968437477946,False,1265.28,1264.25,1267.22,3.0,0.00030658632749691606,4.476618,0.8252741098403931,0.7990794168578255
6,0.832631363067776,False,1265.28,1264.45,1267.22,2.0,0.0005337248439900577,4.3847485,0.9551965395609537,0.7385727650589414
7,0.8203549599274993,False,1265.28,1264.83,1267.22,2.0,0.000331273244228214,4.4287,0.832200845082601,0.6889186422030131
8,1.0376720000058413,False,1265.28,1264.45,1267.22,3.0,0.0005337248439900577,4.3847485,0.9551965395609537,0.7385727650589414
9,0.8296110299415886,False,1265.28,1264.45,1267.22,3.0,0.0005740243359468877,4.4027243,0.9667707244555156,0.7578276051415337
10,0.8316857940517366,False,1265.28,1266.2,1267.22,2.0,6.229690188774839e-05,4.3417377,0.62857586145401,0.5814667370584276
11,0.8209333312697709,False,1265.28,1266.23,1267.22,2.0,0.00204574060626328,4.4493084,0.5336924036343892,0.5259722302357356
12,0.823671325109899,False,1265.28,1266.2,1267.22,3.0,6.229690188774839e-05,4.3417377,0.62857586145401,0.5814667370584276
13,0.8274270258843899,False,1265.28,1266.2,1267.22,3.0,6.229690188774839e-05,4.3417377,0.62857586145401,0.5814667370584276
14,0.829139397945255,False,1265.28,1266.23,1267.22,3.0,0.00204574060626328,4.4493084,0.5336924036343892,0.5259722302357356
15,0.8207755573093891,False,1265.28,1266.23,1267.22,3.0,0.00204574060626328,4.4493084,0.5336924036343892,0.5259722302357356
16,1.04264932917431,False,1265.28,1266.68,1267.22,2.0,0.0008740253979340196,4.382792,0.5398967226346334,0.494012144787444
17,0.8534710030071437,False,1265.28,1267.48,1267.22,2.0,0.004253573250025511,4.2099314,1.0,0.7990474899609884
18,0.8472310900688171,False,1265.28,1267.56,1267.22,2.0,0.0009968708036467433,4.2811766,0.9315558830897014,0.7998387760586209
19,0.8311448930762708,False,1265.28,1268.35,1267.22,2.0,0.002240743488073349,4.184744,0.9133486747741699,0.8199005047480264
20,0.8257954041473567,False,1265.28,1268.35,1267.22,3.0,0.002240743488073349,4.184744,0.9133486747741699,0.8199005047480264
