iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8490454000420868,False,0,0,0,,0.004594151861965656,4.5703135,0.9534740447998047,0.9385633654064603
2,0.8378425701521337,False,1264.09,1263.27,1261.43,1.0,0.004594151861965656,4.5703135,0.9534740447998047,0.9385633654064603
3,0.8373340917751193,False,1264.09,1263.27,1261.43,1.0,0.004594151861965656,4.5703135,0.9534740447998047,0.9385633654064603
4,1.1039269058965147,False,1264.09,1263.27,1261.43,1.0,0.004594134166836739,4.57032,0.953473687171936,0.9385631283124288
5,0.8597351382486522,False,1264.09,1263.27,1261.43,1.0,0.004594151861965656,4.5703135,0.9534740447998047,0.9385633654064603
6,0.8500082097016275,False,1264.09,1263.27,1261.43,1.0,0.004594134166836739,4.57032,0.953473687171936,0.9385631283124288
7,0.8590064197778702,False,1264.09,1263.27,1261.43,1.0,0.004594134166836739,4.57032,0.953473687171936,0.9385631283124288
8,0.8405668660998344,False,1264.09,1263.27,1261.43,1.0,0.004594151861965656,4.5703135,0.9534740447998047,0.9385633654064603
9,0.8362711337395012,False,1264.09,1263.27,1261.43,1.0,0.004594134166836739,4.57032,0.953473687171936,0.9385631283124288
10,0.8400853723287582,False,1264.09,1263.27,1261.43,1.0,0.004594151861965656,4.5703135,0.9534740447998047,0.9385633654064603
11,0.8395217792131007,False,1264.09,1263.27,1261.43,1.0,0.004594134166836739,4.57032,0.953473687171936,0.9385631283124288
12,1.1253531882539392,False,1264.09,1263.27,1261.43,1.0,0.004594151861965656,4.5703135,0.9534740447998047,0.9385633654064603
13,0.8405577512457967,False,1264.09,1263.27,1261.43,1.0,0.004594134166836739,4.57032,0.953473687171936,0.9385631283124288
14,0.8432585722766817,False,1264.09,1263.27,1261.43,1.0,0.004594151861965656,4.5703135,0.9534740447998047,0.9385633654064603
15,0.8512730151414871,False,1264.09,1263.27,1261.43,1.0,0.004594134166836739,4.57032,0.953473687171936,0.9385631283124288
16,0.8433103179559112,False,1264.09,1263.27,1261.43,1.0,0.004594151861965656,4.5703135,0.9534740447998047,0.9385633654064603
17,0.8422682811506093,False,1264.09,1263.27,1261.43,1.0,0.004594134166836739,4.57032,0.953473687171936,0.9385631283124288
18,0.8452040422707796,False,1264.09,1263.27,1261.43,1.0,0.004594151861965656,4.5703135,0.9534740447998047,0.9385633654064603
19,0.8364513008855283,False,1264.09,1263.27,1261.43,1.0,0.004594151861965656,4.5703135,0.9534740447998047,0.9385633654064603
20,0.8390145120210946,False,1264.09,1560.02,1261.43,1.0,0.718106746673584,2.6580696,0.9216394662857056,0.8267464180787405
