iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8178479420021176,False,0,0,0,,0.20144425332546234,4.330001,0.8161983410517375,0.6951709919505649
2,0.8141899574548006,False,1262.13,1262.88,1264.3,1.0,0.3529597818851471,4.401828,0.8741702556610107,0.682143720653322
3,0.8180916351266205,False,1262.13,1261.27,1264.3,2.0,0.2328215390443802,4.3538957,0.8328166842460633,0.6889097703827752
4,1.0714237401261926,False,1262.13,1261.27,1264.3,2.0,0.2327643781900406,4.3538837,0.8328166842460633,0.6889097664091323
5,0.828379007987678,False,1262.13,1263.31,1264.3,1.0,0.021386783570051193,4.3002024,0.7641954084237417,0.734009114238951
6,0.8336741989478469,True,1262.13,1263.85,1264.3,0.0,0.0012821881100535393,4.278847,0.8235891163349152,0.7300425774521297
7,0.8269517212174833,True,1262.13,1264.27,1264.3,0.0,0.44385457038879395,4.2976956,0.8982094844182332,0.7986997697088455
8,0.8283599619753659,True,1262.13,1264.9,1264.3,0.0,0.24511055648326874,4.4450607,0.7544423381487528,0.7048069038324886
9,0.8265694919973612,True,1262.13,1265.14,1264.3,0.0,0.08392942696809769,4.422811,0.6856133004029592,0.6454264594448937
10,0.8339407108724117,True,1262.13,1265.53,1264.3,0.0,0.06445072591304779,4.410401,0.7089375376701355,0.6611397233274247
11,1.0580574097111821,False,1262.13,1264.99,1264.3,2.0,0.30126693844795227,4.494547,0.7460269371668498,0.6627835366461011
12,0.8191886148415506,False,1262.13,1264.99,1264.3,2.0,0.30126693844795227,4.494547,0.7460269371668498,0.6627835366461011
13,0.8262371881864965,True,1262.13,1265.68,1264.3,0.0,0.4390396773815155,4.45276,0.6816130518913269,0.6218275354968177
14,0.8338132980279624,True,1262.13,1266.4,1264.3,0.0,0.12523166835308075,4.356468,0.7655322869618734,0.707198867532942
15,0.8255916591733694,False,1262.13,1266.34,1264.3,1.0,0.4245176613330841,4.197192,0.8624964396158854,0.8263787733183966
16,0.8340596128255129,False,1262.13,1266.4,1264.3,1.0,0.31787222623825073,4.4518657,0.803722620010376,0.7583593328793844
17,0.8380567971616983,False,1262.13,1265.11,1264.3,1.0,0.03731599077582359,4.269533,0.8823937177658081,0.6003344893455506
18,0.8423975971527398,False,1262.13,1266.7,1264.3,1.0,0.41477522253990173,4.3319407,0.8289593974749248,0.7805600828594632
19,1.0643093441613019,False,1262.13,1266.16,1264.3,1.0,0.23913197219371796,4.4339476,0.8895297606786092,0.8684889766905043
20,0.8270835168659687,False,1262.13,1266.16,1264.3,1.0,0.07397763431072235,4.364505,0.825335955619812,0.7552651007970175
