iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8167195366695523,False,0,0,0,,0.9404538869857788,5.896758,0.9210537195205688,0.763949657148785
2,0.8242875151336193,False,1267.97,1266.67,1270.39,2.0,0.90139240026474,5.8622313,0.5310896714528401,0.38968471156226264
3,0.8173646237701178,False,1267.97,1266.76,1270.39,2.0,0.48130345344543457,6.1856046,0.5225747744242351,0.5154086934195624
4,1.0382333612069488,False,1267.97,1265.53,1270.39,2.0,0.9404538869857788,5.896758,0.9210537195205688,0.763949657148785
5,0.8229122180491686,False,1267.97,1265.53,1270.39,2.0,0.9404646754264832,5.8967276,0.921072228749593,0.7639393630954955
6,0.8208696898072958,False,1267.97,1267.72,1270.39,1.0,0.16038310527801514,6.2242804,0.78325434923172,0.6574175324704913
7,0.8261836357414722,True,1267.97,1267.93,1270.39,0.0,0.044561535120010376,6.2498693,0.6525683045387268,0.6368727220429314
8,0.8321128506213427,False,1267.97,1267.93,1270.39,1.0,0.044561535120010376,6.2498693,0.6525683045387268,0.6368727220429314
9,0.8333029877394438,False,1267.97,1267.93,1270.39,1.0,0.04456394165754318,6.2498784,0.6525854269663492,0.636888873577118
10,0.8143310826271772,False,1267.97,1267.93,1270.39,1.0,0.044561535120010376,6.2498693,0.6525683045387268,0.6368727220429314
11,0.8169683292508125,False,1267.97,1267.93,1270.39,1.0,0.04456394165754318,6.2498784,0.6525854269663492,0.636888873577118
12,1.0465454924851656,False,1267.97,1267.93,1270.39,1.0,0.044561535120010376,6.2498693,0.6525683045387268,0.6368727220429314
13,0.8268946344032884,False,1267.97,1267.93,1270.39,1.0,0.04456394165754318,6.2498784,0.6525854269663492,0.636888873577118
14,0.8225213456898928,True,1267.97,1277.22,1270.39,0.0,0.06807850301265717,6.2887955,0.6532734235127767,0.5656026932928296
15,0.8173018665984273,True,1267.97,1277.71,1270.39,0.0,0.05401352792978287,6.2630324,0.45229397813479105,0.4336159818702274
16,0.8189703095704317,False,1267.97,1277.71,1270.39,1.0,0.05401352792978287,6.2630324,0.45229397813479105,0.4336159818702274
17,0.8201170824468136,True,1267.97,1279.88,1270.39,0.0,0.02584879845380783,6.2088766,0.4279110719760259,0.42466645936171216
18,0.8283739686012268,True,1267.97,1279.99,1270.39,0.0,0.013443981297314167,6.2279024,0.8552937587102254,0.8375147038035923
19,0.8169395243749022,True,1267.97,1280.04,1270.39,0.0,0.01615496352314949,6.235482,0.876374113559723,0.7863679899109735
20,1.0539304818958044,True,1267.97,1280.18,1270.39,0.0,0.01639854907989502,6.2514677,0.9078236579895019,0.8407790720462799
