iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8355722781270742,False,0,0,0,,0.7806112170219421,5.8935614,0.624313481648763,0.5954237639904022
2,0.8259056452661753,True,1262.06,1261.64,1265.03,0.0,0.46897146105766296,6.1608315,0.7675698479016622,0.556011524465349
3,0.8134147636592388,False,1262.06,1261.93,1265.03,1.0,0.4216563403606415,6.0817013,0.7468094627062479,0.7254403564665052
4,0.8257656218484044,True,1262.06,1262.95,1265.03,0.0,0.04231220483779907,6.207659,0.8440614978472392,0.8238436897595723
5,0.825561510398984,True,1262.06,1263.07,1265.03,0.0,0.03549668937921524,6.2331133,0.9429365634918213,0.8872660835584005
6,1.0636962922289968,True,1262.06,1263.5,1265.03,0.0,0.03096602112054825,6.2434845,0.9057257254918416,0.86171422402064
7,0.8157465010881424,False,1262.06,1263.5,1265.03,1.0,0.03096602112054825,6.2434845,0.9057257254918416,0.86171422402064
8,0.817742065526545,False,1262.06,1263.5,1265.03,1.0,0.03096602112054825,6.2434845,0.9057257254918416,0.86171422402064
9,0.8212291030213237,True,1262.06,1264.67,1265.03,0.0,0.04155607521533966,6.275017,0.875022844473521,0.8361331661542257
10,0.824297746643424,True,1262.06,1264.85,1265.03,0.0,0.03419169783592224,6.2268267,0.7977329055468242,0.7708134955830044
11,0.8232339946553111,True,1262.06,1265.28,1265.03,0.0,0.03732315078377724,6.2847986,0.856573482354482,0.7944767581091986
12,0.8222488928586245,True,1262.06,1265.67,1265.03,0.0,0.03009103424847126,6.2570047,0.806756071249644,0.7587573660744562
13,1.0467005325481296,False,1262.06,1265.28,1265.03,1.0,0.03732315078377724,6.2847986,0.856573482354482,0.7944767581091986
14,0.8251696899533272,False,1262.06,1265.28,1265.03,1.0,0.02763386256992817,6.242549,0.9216138362884522,0.6946156448788113
15,0.8254464063793421,True,1262.06,1266.41,1265.03,0.0,0.020669450983405113,6.2513313,0.8315213402112325,0.7920998586548699
16,0.8212945414707065,False,1262.06,1266.64,1265.03,2.0,0.41595807671546936,5.9747276,0.7106938739617665,0.5573483453856575
17,0.8211894370615482,True,1262.06,1267.12,1265.03,0.0,0.027662772685289383,6.2283792,0.9424380858739217,0.8622628490130108
18,0.8324762443080544,True,1262.06,1267.13,1265.03,0.0,0.013749987818300724,6.2133846,0.810717244942983,0.7457521822717456
19,0.8227465786039829,False,1262.06,1267.13,1265.03,1.0,0.013749987818300724,6.2133846,0.810717244942983,0.7457521822717456
20,0.8187611764296889,False,1262.06,1267.13,1265.03,1.0,0.013749987818300724,6.2133846,0.810717244942983,0.7457521822717456
