iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8464066116139293,False,0,0,0,,0.46434345841407776,6.1083527,0.49872403740882876,0.48170726630422805
2,0.8168971445411444,True,1265.52,1265.59,1268.54,0.0,0.26775747537612915,6.245619,0.5056184927622477,0.4674135208129882
3,0.8213050123304129,True,1265.52,1265.75,1268.54,0.0,0.03071003593504429,6.2971883,0.7922781785329183,0.7081510994169448
4,0.810466855764389,False,1265.52,1265.75,1268.54,1.0,0.03071698732674122,6.2972,0.7922744631767273,0.7081542637613084
5,0.8206973085179925,False,1265.52,1265.75,1268.54,1.0,0.030716953799128532,6.297202,0.7922753532727559,0.7081552147865295
6,0.8248263699933887,True,1265.52,1266.66,1268.54,0.0,0.03260059654712677,6.3316264,0.7238266269365946,0.6994561533133189
7,0.850672148168087,False,1265.52,1267.49,1268.54,2.0,0.5352320075035095,6.0401316,0.7618547677993774,0.596802169084549
8,1.0463480623438954,False,1265.52,1267.49,1268.54,2.0,0.5196828246116638,6.0722437,0.6621329526106516,0.5370941499869029
9,0.8233058163896203,True,1265.52,1268.49,1268.54,0.0,0.036335770040750504,6.3334537,0.711812428633372,0.6792430460453035
10,0.8273727437481284,True,1265.52,1269.23,1268.54,0.0,0.04112781584262848,6.3339176,0.7460061430931091,0.6989120887385475
11,0.8277030196040869,False,1265.52,1269.23,1268.54,1.0,0.04023938626050949,6.332748,0.7512724836667378,0.7037928541501364
12,0.8254521992057562,False,1265.52,1268.49,1268.54,1.0,0.037141866981983185,6.334401,0.7069482405980428,0.6765139963891772
13,0.8147867685183883,False,1265.52,1269.83,1268.54,1.0,0.03509029746055603,6.3359995,0.7054318030675252,0.671215267976125
14,0.8294670078903437,True,1265.52,1271.01,1268.54,0.0,0.02994820661842823,6.317593,0.6633294145266215,0.6531597852706909
15,0.8152862023562193,True,1265.52,1271.4,1268.54,0.0,0.04125359281897545,6.3122883,0.8676795164744059,0.602518312798606
16,1.0416679410263896,False,1265.52,1271.01,1268.54,1.0,0.02994820661842823,6.317593,0.6633294145266215,0.6531597852706909
17,0.8270862037315965,False,1265.52,1271.01,1268.54,1.0,0.029293835163116455,6.3167143,0.6620846311251323,0.6556757344139946
18,0.8279778761789203,True,1265.52,1271.68,1268.54,0.0,0.013895314186811447,6.2596116,0.7746701677640279,0.7568021880255805
19,0.8250599382445216,True,1265.52,1271.82,1268.54,0.0,0.010299576446413994,6.2525444,0.8307519912719726,0.7912432922257318
20,0.8197154058143497,False,1265.52,1271.82,1268.54,1.0,0.01029764674603939,6.252508,0.830717658996582,0.7912305328581067
