iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8137205960229039,False,0,0,0,,0.6009438037872314,6.136175,0.6361731479565302,0.5117996927764681
2,0.8147511491551995,False,1261.31,1260.83,1264.16,1.0,0.3612484931945801,6.2527413,0.5932963530222575,0.5119460749957296
3,0.8224097872152925,False,1261.31,1261.75,1264.16,2.0,0.166692852973938,6.333851,0.9251617113749186,0.8600792951054044
4,0.8160019954666495,False,1261.31,1262.33,1264.16,1.0,0.17474830150604248,6.2856913,0.7220441897710165,0.5659457279576195
5,0.8204007754102349,False,1261.31,1261.75,1264.16,3.0,0.166692852973938,6.333851,0.9251617113749186,0.8600792951054044
6,0.8281266959384084,False,1261.31,1262.44,1264.16,3.0,0.12981073558330536,6.31772,0.925986933708191,0.8598788619041443
7,1.043487936258316,True,1261.31,1263.44,1264.16,0.0,0.12087272107601166,6.343871,0.8774304509162902,0.8630640308062235
8,0.8139834124594927,False,1261.31,1261.75,1264.16,3.0,0.166692852973938,6.333851,0.9251617113749186,0.8600792951054044
9,0.8222930729389191,True,1261.31,1263.56,1264.16,0.0,0.07059960067272186,6.306122,0.8442440609137217,0.7246880458460914
10,0.8218805771321058,True,1261.31,1264.16,1264.16,0.0,0.07545960694551468,6.341054,0.9305435915788015,0.9294748485088348
11,0.8176113199442625,True,1261.31,1264.16,1264.16,0.0,0.04985816404223442,6.3208666,0.8280779957771301,0.8008029474152459
12,0.8235725602135062,True,1261.31,1266.9,1264.16,0.0,0.03315822035074234,6.2788944,0.7727909088134766,0.7508531437979804
13,0.8210444990545511,False,1261.31,1267.07,1264.16,1.0,0.48356756567955017,6.114176,0.7349577446778616,0.5390258737736278
14,0.8254987625405192,True,1261.31,1267.61,1264.16,0.0,0.1745624840259552,6.2943964,0.9111671606699626,0.8224186751577589
15,0.8272543624043465,True,1261.31,1267.7,1264.16,0.0,0.05799601227045059,6.320136,0.7436994473139446,0.7025400102138519
16,1.0479300934821367,True,1261.31,1267.82,1264.16,0.0,0.03551150858402252,6.258568,0.6839608550071716,0.6561441726154752
17,0.8202942600473762,False,1261.31,1267.82,1264.16,1.0,0.03551150858402252,6.258568,0.6839608550071716,0.6561441726154752
18,0.8184435591101646,False,1261.31,1267.82,1264.16,1.0,0.035510819405317307,6.258566,0.6839596033096313,0.6561402844058143
19,0.822478941641748,True,1261.31,1268.77,1264.16,0.0,0.04196369647979736,6.265282,0.6450399299462636,0.6398645990424686
20,0.8183719078078866,False,1261.31,1266.03,1264.16,1.0,0.06281890720129013,6.302099,0.826741902033488,0.7993278596136305
