iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8044315818697214,False,0,0,0,,0.8260530829429626,6.206846,0.6887254317601522,0.6509547266695234
2,0.8667290341109037,True,1259.81,1259.33,1265.77,0.0,0.10087788850069046,6.2546616,0.4508333106835683,0.38757592174741956
3,0.8362947041168809,False,1259.81,1259.33,1265.77,1.0,0.11738766729831696,6.2362065,0.5659268577893575,0.5092606915367974
4,0.8111078282818198,False,1259.81,1259.33,1265.77,1.0,0.08016330748796463,6.2838287,0.6668663819630941,0.570054480764601
5,0.8202068358659744,False,1259.81,1259.33,1265.77,1.0,0.08011212199926376,6.283823,0.6668113629023235,0.5700133409765032
6,0.8613830776885152,False,1259.81,1259.33,1265.77,1.0,0.28370970487594604,6.0828466,0.7439266363779704,0.7185996558931139
7,0.8539534443989396,False,1259.81,1259.33,1265.77,1.0,0.08015887439250946,6.283823,0.6668612162272135,0.5700479335255093
8,1.08146464638412,False,1259.81,1259.33,1265.77,1.0,0.08015887439250946,6.283823,0.6668612162272135,0.5700479335255093
9,0.806075262837112,False,1259.81,1259.33,1265.77,1.0,0.08015887439250946,6.283823,0.6668612162272135,0.5700479335255093
10,0.8740234905853868,False,1259.81,1259.33,1265.77,1.0,0.08015887439250946,6.283823,0.6668612162272135,0.5700479335255093
11,0.814365996979177,False,1259.81,1259.33,1265.77,1.0,0.08015887439250946,6.283823,0.6668612162272135,0.5700479335255093
12,0.8109235810115933,False,1259.81,1259.33,1265.77,1.0,0.08015887439250946,6.283823,0.6668612162272135,0.5700479335255093
13,0.7998982844874263,False,1259.81,1259.33,1265.77,1.0,0.08015887439250946,6.283823,0.6668612162272135,0.5700479335255093
14,0.851984029635787,False,1259.81,1259.33,1265.77,1.0,0.08015887439250946,6.283823,0.6668612162272135,0.5700479335255093
15,0.805994862690568,False,1259.81,1259.33,1265.77,1.0,0.08015887439250946,6.283823,0.6668612162272135,0.5700479335255093
16,0.8434540331363678,False,1259.81,1259.33,1265.77,1.0,0.08015887439250946,6.283823,0.6668612162272135,0.5700479335255093
17,1.0583841018378735,False,1259.81,1259.33,1265.77,1.0,0.08015887439250946,6.283823,0.6668612162272135,0.5700479335255093
18,0.8229022826999426,False,1259.81,1259.33,1265.77,1.0,0.08015887439250946,6.283823,0.6668612162272135,0.5700479335255093
19,0.8118600212037563,False,1259.81,1259.33,1265.77,1.0,0.08015887439250946,6.283823,0.6668612162272135,0.5700479335255093
20,0.8356055738404393,False,1259.81,1259.33,1265.77,1.0,0.10089044272899628,6.254678,0.45083594719568887,0.3875872280862596
