iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8226004028692842,False,0,0,0,,0.9916410446166992,5.5552235,0.8760074377059937,0.7563019335269928
2,1.042106268927455,False,1267.24,1266.54,1270.36,1.0,0.16841229796409607,6.2425265,0.495356148481369,0.44420427928368245
3,0.8188613578677177,False,1267.24,1267.15,1270.36,1.0,0.13485606014728546,6.2664976,0.5042460123697917,0.45816726237535477
4,0.8201307440176606,True,1267.24,1267.85,1270.36,0.0,0.05288254842162132,6.1970234,0.44585516999165214,0.43397829780975977
5,0.8087623761966825,True,1267.24,1268.79,1270.36,0.0,0.10595156252384186,6.193689,0.46104170083999635,0.4399553971572055
6,0.8237866517156363,False,1267.24,1268.79,1270.36,1.0,0.10595156252384186,6.193689,0.46104170083999635,0.4399553971572055
7,0.8153641754761338,False,1267.24,1268.79,1270.36,1.0,0.10595560818910599,6.193692,0.46103949546813966,0.43995335102081295
8,0.8123016720637679,True,1267.24,1269.59,1270.36,0.0,0.15908658504486084,6.2419777,0.4221934596697489,0.4069934791988796
9,0.8226774791255593,True,1267.24,1269.83,1270.36,0.0,0.05899062380194664,6.2572756,0.7631042877833049,0.7387445979648167
10,0.8180097248405218,False,1267.24,1269.02,1270.36,1.0,0.03779645264148712,6.2050633,0.8490061163902283,0.8012139492564732
11,1.0388681450858712,False,1267.24,1269.02,1270.36,1.0,0.03779802843928337,6.2050676,0.8489979863166809,0.801208515961965
12,0.8131594834849238,True,1267.24,1270.17,1270.36,0.0,0.042553309351205826,6.250666,0.9462889353434245,0.9060134066475762
13,0.8113728575408459,True,1267.24,1270.73,1270.36,0.0,0.042195845395326614,6.248417,0.9086122194925944,0.8432335840331184
14,0.816479379311204,False,1267.24,1270.73,1270.36,1.0,0.042195845395326614,6.248417,0.9086122194925944,0.8432335840331184
15,0.8095461074262857,False,1267.24,1270.73,1270.36,1.0,0.042195845395326614,6.248417,0.9086122194925944,0.8432335840331184
16,0.8140759710222483,False,1267.24,1270.76,1270.36,1.0,0.04404300078749657,6.248707,0.9071915705998739,0.8782423708173964
17,0.8156674234196544,False,1267.24,1270.76,1270.36,1.0,0.04404300078749657,6.248707,0.9071915705998739,0.8782423708173964
18,0.8055074149742723,False,1267.24,1270.73,1270.36,1.0,0.042195845395326614,6.248417,0.9086122194925944,0.8432335840331184
19,1.0402970369905233,False,1267.24,1270.17,1270.36,1.0,0.042553309351205826,6.250666,0.9462889353434245,0.9060134066475762
20,0.8199220653623343,False,1267.24,1270.17,1270.36,1.0,0.042553309351205826,6.250666,0.9462889353434245,0.9060134066475762
