iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8296425919979811,False,0,0,0,,0.5247334837913513,6.262211,0.34525011777877807,0.3132721768485175
2,1.0370279969647527,False,1264.03,1262.75,1269.26,2.0,0.7049412727355957,6.344778,0.41032504762212435,0.3558146552079254
3,0.8047010218724608,False,1264.03,1263.2,1269.26,2.0,0.3761104941368103,6.362502,0.6547717869281768,0.5655051820807987
4,0.8260070569813251,False,1264.03,1262.87,1269.26,3.0,0.3606962561607361,6.365952,0.5699823220570882,0.5189985440837013
5,0.829710153862834,False,1264.03,1262.87,1269.26,3.0,0.3606860339641571,6.365949,0.569980243841807,0.5189968453513251
6,0.8220076775178313,False,1264.03,1264.39,1269.26,2.0,0.326851487159729,6.35271,0.49357121586799624,0.4729291836420695
7,0.8266823012381792,False,1264.03,1264.5,1269.26,2.0,0.2990427613258362,6.3462543,0.5674293160438537,0.5175895346535576
8,0.822978244163096,False,1264.03,1264.96,1269.26,2.0,0.28453001379966736,6.3427444,0.4836150745550791,0.446282747719023
9,0.8145154993981123,False,1264.03,1264.96,1269.26,3.0,0.2620459198951721,6.3332396,0.4839541296164195,0.44656012455622357
10,1.044171112589538,False,1264.03,1264.96,1269.26,3.0,0.2845207452774048,6.342743,0.483613653977712,0.4462813191943698
11,0.820835392922163,False,1264.03,1264.96,1269.26,3.0,0.28453001379966736,6.3427444,0.4836150745550791,0.446282747719023
12,0.8200110783800483,False,1264.03,1264.96,1269.26,3.0,0.2845207452774048,6.342743,0.483613653977712,0.4462813191943698
13,0.8243426773697138,False,1264.03,1264.96,1269.26,3.0,0.28453001379966736,6.3427444,0.4836150745550791,0.446282747719023
14,0.8275716118514538,False,1264.03,1264.96,1269.26,3.0,0.2845207452774048,6.342743,0.483613653977712,0.4462813191943698
15,0.8281232798472047,False,1264.03,1264.96,1269.26,3.0,0.28453001379966736,6.3427444,0.4836150745550791,0.446282747719023
16,0.8249790100380778,False,1264.03,1264.96,1269.26,3.0,0.2845207452774048,6.342743,0.483613653977712,0.4462813191943698
17,1.0330411521717906,False,1264.03,1264.96,1269.26,3.0,0.28453001379966736,6.3427444,0.4836150745550791,0.446282747719023
18,0.8208622168749571,False,1264.03,1264.96,1269.26,3.0,0.2845207452774048,6.342743,0.483613653977712,0.4462813191943698
19,0.8233963483944535,False,1264.03,1264.96,1269.26,3.0,0.28453001379966736,6.3427444,0.4836150745550791,0.446282747719023
20,0.8247177433222532,False,1264.03,1264.96,1269.26,3.0,0.2845207452774048,6.342743,0.483613653977712,0.4462813191943698
