iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8257877742871642,False,0,0,0,,0.8620218634605408,6.2185574,0.6080040156841278,0.42755253116289776
2,0.8244033856317401,True,1258.22,1258.3,1258.35,0.0,0.3500085771083832,6.331787,0.6535278558731079,0.49836043119430545
3,0.8174014668911695,True,1258.22,1258.72,1258.35,0.0,0.24379459023475647,6.307356,0.47223904728889465,0.44185404115253024
4,1.0534539818763733,False,1258.22,1258.72,1258.35,1.0,0.24379459023475647,6.307356,0.47223904728889465,0.44185404115253024
5,0.8237223504111171,False,1258.22,1258.72,1258.35,1.0,0.24379459023475647,6.307356,0.47223904728889465,0.44185404115253024
6,0.8197098225355148,False,1258.22,1258.72,1258.35,1.0,0.24379459023475647,6.307356,0.47223904728889465,0.44185404115253024
7,0.8253246704116464,False,1258.22,1258.72,1258.35,1.0,0.24379459023475647,6.307356,0.47223904728889465,0.44185404115253024
8,0.8203088389709592,False,1258.22,1258.72,1258.35,1.0,0.24379459023475647,6.307356,0.47223904728889465,0.44185404115253024
9,0.8242705520242453,False,1258.22,1258.72,1258.35,1.0,0.24379459023475647,6.307356,0.47223904728889465,0.44185404115253024
10,0.8217789009213448,False,1258.22,1258.72,1258.35,1.0,0.24379459023475647,6.307356,0.47223904728889465,0.44185404115253024
11,1.263542945496738,False,1258.22,1258.72,1258.35,1.0,0.24379459023475647,6.307356,0.47223904728889465,0.44185404115253024
12,1.0467158537358046,True,1258.22,1259.66,1258.35,0.0,0.35555389523506165,6.3504534,0.44551653464635216,0.4450955205493503
13,0.8183943182229996,False,1258.22,1258.72,1258.35,1.0,0.24379459023475647,6.307356,0.47223904728889465,0.44185404115253024
14,0.8192750150337815,False,1258.22,1258.72,1258.35,1.0,0.24379459023475647,6.307356,0.47223904728889465,0.44185404115253024
15,0.817046214826405,False,1258.22,1259.52,1258.35,1.0,0.3437725901603699,6.332844,0.6606338024139404,0.5017766820059882
16,0.8161363862454891,False,1258.22,1258.72,1258.35,1.0,0.24420300126075745,6.307626,0.472257137298584,0.4418736961152819
17,0.8237484563142061,False,1258.22,1258.72,1258.35,1.0,0.24379459023475647,6.307356,0.47223904728889465,0.44185404115253024
18,0.8209958514198661,False,1258.22,1259.71,1258.35,1.0,0.3346949815750122,6.349244,0.4288496732711792,0.4196997980276744
19,1.0532029122114182,False,1258.22,1260.41,1258.35,1.0,0.1743776798248291,6.344902,0.7879476944605509,0.7684938814904955
20,0.8153167646378279,False,1258.22,1260.81,1258.35,1.0,0.15175452828407288,6.347553,0.7634018659591675,0.7439065522617764
