iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8196158725768328,False,0,0,0,,0.9742164015769958,6.066201,0.7008656760056814,0.5170419472787116
2,0.8079760232940316,True,1267.09,1266.99,1265.13,0.0,0.3629295527935028,6.3677454,0.8857508460680644,0.8479917142126295
3,0.8161651566624641,False,1267.09,1268.47,1265.13,1.0,0.26349732279777527,6.3390985,0.9020722508430481,0.8469307528601752
4,0.8534898534417152,False,1267.09,1267.76,1265.13,1.0,0.28524670004844666,6.3399205,0.8458259503046671,0.7714100665516325
5,0.8198964251205325,False,1267.09,1267.76,1265.13,1.0,0.2776848077774048,6.3385606,0.8457461357116699,0.7713503393861982
6,0.8258663723245263,False,1267.09,1268.47,1265.13,1.0,0.26349732279777527,6.3390985,0.9020722508430481,0.8469307528601752
7,1.0521302679553628,True,1267.09,1267.9,1265.13,0.0,0.31970149278640747,6.3815203,0.9483561515808105,0.8531269245677523
8,0.8154670437797904,True,1267.09,1268.02,1265.13,0.0,0.33033743500709534,6.417614,0.8958593964576721,0.8342910024854872
9,0.8198161823675036,True,1267.09,1268.66,1265.13,0.0,0.21276403963565826,6.362029,0.8203135848045349,0.8088793251249525
10,0.8507628152146935,False,1267.09,1268.66,1265.13,1.0,0.219135582447052,6.3634214,0.8197215119997661,0.8081246813138326
11,0.8285718616098166,False,1267.09,1268.66,1265.13,1.0,0.219135582447052,6.3634214,0.8197215119997661,0.8081246813138326
12,0.8200029898434877,False,1267.09,1268.66,1265.13,1.0,0.21883393824100494,6.3633304,0.8197689612706502,0.8081485642327203
13,0.812769471667707,False,1267.09,1268.66,1265.13,1.0,0.219135582447052,6.3634214,0.8197215119997661,0.8081246813138326
14,0.8157757129520178,False,1267.09,1269.13,1265.13,1.0,0.22935745120048523,6.3550363,0.9114553610483805,0.8620675709512499
15,1.0433158054947853,True,1267.09,1270.65,1265.13,0.0,0.20679377019405365,6.3730183,0.8629868030548096,0.8192515088452232
16,0.8095206636935472,False,1267.09,1270.65,1265.13,1.0,0.20679377019405365,6.3730183,0.8629868030548096,0.8192515088452232
17,0.8113000215962529,False,1267.09,1268.69,1265.13,1.0,0.257551908493042,6.3409624,0.9160233616828919,0.8417099608315363
18,0.8243298949673772,False,1267.09,1270.65,1265.13,1.0,0.20679377019405365,6.3730183,0.8629868030548096,0.8192515088452232
19,0.8254504958167672,False,1267.09,1270.65,1265.13,1.0,0.20679377019405365,6.3730183,0.8629868030548096,0.8192515088452232
20,0.8363526156172156,False,1267.09,1269.22,1265.13,1.0,0.19946187734603882,6.369197,0.7925932884216309,0.7695045014222464
