iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8294867016375065,False,0,0,0,,0.13338570296764374,6.307404,0.5742814938227335,0.5385756876733568
2,0.8202206827700138,True,1258.96,1259.05,1262.44,0.0,0.14085200428962708,6.3361473,0.8117058873176575,0.7228533440166051
3,0.8332334877923131,False,1258.96,1259.27,1262.44,1.0,0.11317450553178787,6.352522,0.3761719405651093,0.3615751107533773
4,1.0550625212490559,False,1258.96,1259.44,1262.44,1.0,0.10436958074569702,6.349649,0.4325317680835724,0.3972547902001275
5,0.8159655267372727,False,1258.96,1260.01,1262.44,1.0,0.3006792664527893,6.2994814,0.43172526359558105,0.400556210676829
6,0.8185138702392578,False,1258.96,1260.01,1262.44,2.0,0.3029170334339142,6.3015323,0.43174704909324646,0.4005148198869493
7,0.820580868050456,False,1258.96,1260.01,1262.44,2.0,0.3006792664527893,6.2994814,0.43172526359558105,0.400556210676829
8,0.8168707769364119,False,1258.96,1260.23,1262.44,1.0,0.1336246281862259,6.3632846,0.3764210343360901,0.36499075359768335
9,0.8190805045887828,False,1258.96,1260.35,1262.44,1.0,0.13116125762462616,6.3530293,0.4274465560913086,0.3844460030396779
10,0.8220401620492339,True,1258.96,1260.55,1262.44,0.0,0.11622703075408936,6.388357,0.7923566301663717,0.7804808404710558
11,0.8233755026012659,False,1258.96,1260.55,1262.44,2.0,0.12486416846513748,6.3584466,0.3464610775311788,0.3411768820550707
12,1.0401062816381454,False,1258.96,1260.55,1262.44,2.0,0.12486416846513748,6.3584466,0.3464610775311788,0.3411768820550707
13,0.8124105352908373,False,1258.96,1260.55,1262.44,2.0,0.12486416846513748,6.3584466,0.3464610775311788,0.3411768820550707
14,0.8143966207280755,False,1258.96,1260.55,1262.44,2.0,0.12486416846513748,6.3584466,0.3464610775311788,0.3411768820550707
15,0.8209992116317153,False,1258.96,1263.05,1262.44,1.0,0.15728473663330078,6.3529263,0.4332845687866211,0.4307983272605472
16,0.8272939613088965,False,1258.96,1263.12,1262.44,1.0,0.15523545444011688,6.3538733,0.42911142110824585,0.40068313876787826
17,0.8216178463771939,False,1258.96,1263.29,1262.44,1.0,0.19403263926506042,6.375928,0.4280385891596476,0.3933802644411723
18,0.8130499254912138,False,1258.96,1263.22,1262.44,1.0,0.18083456158638,6.398199,0.8688350955645243,0.8344359079996745
19,0.8213417436927557,False,1258.96,1261.74,1262.44,1.0,0.13385294377803802,6.3778687,0.7861920674641927,0.7265354951222737
20,1.0616233628243208,False,1258.96,1261.74,1262.44,1.0,0.13385294377803802,6.3778687,0.7861920674641927,0.7265354951222737
