iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,1.1012258129194379,False,0,0,0,,0.5960553884506226,6.3009696,0.7141953567663829,0.6271523495515188
2,0.8158563813194633,True,1268.33,1268.19,1265.52,0.0,0.23454512655735016,6.3849716,0.837235939502716,0.784123244550493
3,0.8085111891850829,False,1268.33,1268.85,1265.52,2.0,0.43397414684295654,6.429447,0.6098214666048686,0.5909380263752407
4,0.8411034513264894,False,1268.33,1268.27,1265.52,1.0,0.26977264881134033,6.391159,0.8399923960367839,0.7866740902264914
5,0.819478215649724,False,1268.33,1268.27,1265.52,1.0,0.22513318061828613,6.3863773,0.8376949667930603,0.7846800910101996
6,0.8150436319410801,False,1268.33,1268.85,1265.52,3.0,0.4343565106391907,6.429467,0.6093579689661662,0.5904857171906365
7,0.8153921151533723,False,1268.33,1268.85,1265.52,3.0,0.433977335691452,6.429457,0.609822948773702,0.5909373157554203
8,0.8265023631975055,False,1268.33,1269.89,1265.52,2.0,0.39502444863319397,6.4213095,0.5921288331349691,0.573299084769355
9,0.8207181254401803,False,1268.33,1269.95,1265.52,2.0,0.2594936788082123,6.3593388,0.6673511266708374,0.627342732085122
10,1.042012358084321,False,1268.33,1270.07,1265.52,2.0,0.2415294051170349,6.3664317,0.5907831629117329,0.5741164154476589
11,0.8146770112216473,False,1268.33,1270.07,1265.52,3.0,0.2418178915977478,6.36644,0.5903330067793529,0.5736614565054575
12,0.8461903603747487,False,1268.33,1270.07,1265.52,3.0,0.2415294051170349,6.3664317,0.5907831629117329,0.5741164154476589
13,0.8437979482114315,False,1268.33,1269.59,1265.52,1.0,0.09169624000787735,6.3104362,0.8529783407847087,0.7697756780518427
14,0.8153638364747167,False,1268.33,1269.59,1265.52,1.0,0.1738038957118988,6.363122,0.8539862831433614,0.77274745437834
15,0.8065352290868759,False,1268.33,1270.07,1265.52,3.0,0.2415294051170349,6.3664317,0.5907831629117329,0.5741164154476589
16,0.8116974895820022,False,1268.33,1270.07,1265.52,3.0,0.24181115627288818,6.366453,0.5903090000152588,0.5736519575119018
17,0.8263138914480805,False,1268.33,1271.98,1265.52,3.0,0.1671733558177948,6.318899,0.6255126396814982,0.5909014330969917
18,0.836979323066771,False,1268.33,1272.03,1265.52,3.0,0.21788011491298676,6.343387,0.6248992562294007,0.5901389002799987
19,1.047760857269168,False,1268.33,1271.98,1265.52,3.0,0.1671733558177948,6.318899,0.6255126396814982,0.5909014330969917
20,0.8097791709005833,False,1268.33,1272.03,1265.52,3.0,0.21788011491298676,6.343387,0.6248992562294007,0.5901389002799987
