iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,1.0608452372252941,False,0,0,0,,0.5227500796318054,5.8932586,0.7000883162021637,0.6507824963993496
2,0.8162302449345589,False,1269.12,1267.69,1270.45,2.0,0.16518190503120422,6.172518,0.41909945011138916,0.34759739240010584
3,0.8184157134965062,False,1269.12,1268.13,1270.45,2.0,0.13938568532466888,6.2507753,0.32058202624320986,0.2930642592824168
4,0.8183582564815879,False,1269.12,1268.25,1270.45,2.0,0.17095093429088593,6.2475624,0.4934647798538208,0.38685195015536417
5,0.8146397825330496,False,1269.12,1268.13,1270.45,3.0,0.1393391340970993,6.250863,0.3206640819708506,0.2931183122926288
6,0.8182755401358008,False,1269.12,1268.13,1270.45,3.0,0.13933877646923065,6.2508698,0.32066438992818197,0.2931202789561616
7,0.8249465776607394,False,1269.12,1268.13,1270.45,3.0,0.13938568532466888,6.2507753,0.32058202624320986,0.2930642592824168
8,0.8165051313117146,False,1269.12,1268.13,1270.45,3.0,0.13938568532466888,6.2507753,0.32058202624320986,0.2930642592824168
9,1.0482516242191195,False,1269.12,1272.58,1270.45,3.0,0.08169848471879959,6.325828,0.8898868103822072,0.7909466650750901
10,0.8190969778224826,False,1269.12,1272.74,1270.45,3.0,0.11572695523500443,6.3670936,0.8814341783523559,0.8190664682123395
11,0.8208353891968727,False,1269.12,1272.75,1270.45,3.0,0.13745780289173126,6.3647466,0.9655882477760315,0.8462629318237305
12,0.8111804546788335,False,1269.12,1273.28,1270.45,3.0,0.13526171445846558,6.366287,0.9068744778633118,0.8482347700330947
13,0.8180802287533879,False,1269.12,1272.75,1270.45,4.0,0.13745780289173126,6.3647466,0.9655882477760315,0.8462629318237305
14,0.8156649880111217,False,1269.12,1272.75,1270.45,4.0,0.13751175999641418,6.364826,0.9655219753583272,0.8458275967174105
15,0.8198441574349999,False,1269.12,1273.45,1270.45,3.0,0.1528133898973465,6.3928003,0.765215520064036,0.7102147724893358
16,0.8210465749725699,False,1269.12,1273.86,1270.45,3.0,0.1499790996313095,6.4062977,0.8278189420700073,0.8077223698298136
17,0.8293981840834022,False,1269.12,1274.75,1270.45,3.0,0.2267601191997528,6.387125,0.8771600127220154,0.8668708509869045
18,1.044199163094163,False,1269.12,1274.83,1270.45,3.0,0.21740253269672394,6.378852,0.9805974721908569,0.9039864102999369
19,0.8188726110383868,False,1269.12,1274.83,1270.45,4.0,0.19251790642738342,6.365387,0.9805978417396546,0.9041440659099155
20,0.8196169026196003,False,1269.12,1274.83,1270.45,4.0,0.21740253269672394,6.378852,0.9805974721908569,0.9039864102999369
