iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8366481866687536,False,0,0,0,,0.4641035795211792,6.275423,0.4810756464799245,0.42167970538139343
2,0.8229221431538463,False,1267.1,1266.84,1267.84,1.0,0.4684203863143921,6.3047075,0.49775705734888714,0.4145909597476323
3,0.8194391187280416,False,1267.1,1266.84,1267.84,1.0,0.4695347547531128,6.306074,0.4977833827336629,0.41459299127260846
4,1.0471178712323308,False,1267.1,1266.84,1267.84,1.0,0.4684203863143921,6.3047075,0.49775705734888714,0.4145909597476323
5,0.8116256725043058,False,1267.1,1266.84,1267.84,1.0,0.4684203863143921,6.3047075,0.49775705734888714,0.4145909597476323
6,0.8233355907723308,False,1267.1,1266.84,1267.84,1.0,0.4684203863143921,6.3047075,0.49775705734888714,0.4145909597476323
7,0.8255615625530481,False,1267.1,1266.84,1267.84,1.0,0.4684203863143921,6.3047075,0.49775705734888714,0.4145909597476323
8,0.81977254524827,False,1267.1,1266.84,1267.84,1.0,0.4684203863143921,6.3047075,0.49775705734888714,0.4145909597476323
9,0.8191079767420888,False,1267.1,1266.84,1267.84,1.0,0.4684203863143921,6.3047075,0.49775705734888714,0.4145909597476323
10,0.8238426400348544,False,1267.1,1266.84,1267.84,1.0,0.4684203863143921,6.3047075,0.49775705734888714,0.4145909597476323
11,1.0498152878135443,False,1267.1,1266.84,1267.84,1.0,0.4684203863143921,6.3047075,0.49775705734888714,0.4145909597476323
12,0.8313722303137183,False,1267.1,1266.84,1267.84,1.0,0.4684203863143921,6.3047075,0.49775705734888714,0.4145909597476323
13,0.8227817537263036,False,1267.1,1266.84,1267.84,1.0,0.4684203863143921,6.3047075,0.49775705734888714,0.4145909597476323
14,0.8255165778100491,False,1267.1,1266.84,1267.84,1.0,0.4684203863143921,6.3047075,0.49775705734888714,0.4145909597476323
15,0.8291044076904655,False,1267.1,1266.84,1267.84,1.0,0.4684203863143921,6.3047075,0.49775705734888714,0.4145909597476323
16,0.8275485150516033,False,1267.1,1266.84,1267.84,1.0,0.4684203863143921,6.3047075,0.49775705734888714,0.4145909597476323
17,0.8256911700591445,False,1267.1,1266.84,1267.84,1.0,0.4684203863143921,6.3047075,0.49775705734888714,0.4145909597476323
18,0.8401523847132921,False,1267.1,1566.77,1267.84,1.0,0.3325403332710266,6.049188,0.7371194044748942,0.5657459086842008
19,1.04875807184726,False,1267.1,1567.53,1267.84,1.0,0.09667805582284927,6.1384706,0.4110348463058472,0.3186662998464372
20,0.8345970958471298,False,1267.1,1567.86,1267.84,1.0,0.15072724223136902,6.1575484,0.2860008557637533,0.27731189794010586
