iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8237437466159463,False,0,0,0,,0.9220247864723206,5.794713,0.8038800358772278,0.651495784189966
2,0.8238172940909863,False,1263.75,1264.23,1266.24,2.0,0.10499017685651779,6.3004107,0.6552322785059611,0.6138641436894735
3,0.8289964608848095,False,1263.75,1264.73,1266.24,2.0,0.1240612268447876,6.269162,0.5797735134760539,0.5458021766609615
4,0.8294176077470183,False,1263.75,1264.73,1266.24,3.0,0.1240612268447876,6.269162,0.5797735134760539,0.5458021766609615
5,0.8160182284191251,False,1263.75,1264.73,1266.24,3.0,0.1240612268447876,6.269162,0.5797735134760539,0.5458021766609615
6,0.8231022339314222,False,1263.75,1266.47,1266.24,2.0,0.13249309360980988,6.26705,0.6483062187830607,0.6148511343532138
7,1.05423869099468,False,1263.75,1266.52,1266.24,2.0,0.1289275884628296,6.2689223,0.6015711188316345,0.5903226176897685
8,0.8179871710017323,False,1263.75,1266.52,1266.24,3.0,0.12978871166706085,6.269066,0.6015150487422943,0.5902305755350326
9,0.8304574340581894,False,1263.75,1266.52,1266.24,3.0,0.12892064452171326,6.268918,0.601583731174469,0.5903320286009047
10,0.8299986990168691,False,1263.75,1264.73,1266.24,3.0,0.14766111969947815,6.2978144,0.5790973583857218,0.545104475153817
11,0.8300915667787194,False,1263.75,1264.73,1266.24,3.0,0.14766111969947815,6.2978144,0.5790973583857218,0.545104475153817
12,0.8215116644278169,False,1263.75,1267.08,1266.24,3.0,0.17254014313220978,6.310379,0.5588303486506144,0.5306697792477078
13,0.8256230913102627,False,1263.75,1267.08,1266.24,3.0,0.11397185921669006,6.298262,0.7944959759712219,0.7539921230740018
14,0.825803299434483,False,1263.75,1267.08,1266.24,3.0,0.14564284682273865,6.2818346,0.5597197572390239,0.5313769671652052
15,1.037945955991745,False,1263.75,1272.27,1266.24,3.0,0.07285216450691223,6.236418,0.5199117004871369,0.4434234625763363
16,0.8258640756830573,False,1263.75,1272.62,1266.24,3.0,0.05010424926877022,6.2451334,0.6072864174842835,0.5448556323846181
17,0.8181272158399224,False,1263.75,1272.62,1266.24,4.0,0.05010783299803734,6.245143,0.6072798609733582,0.5448517640431723
18,0.8253332301974297,False,1263.75,1272.62,1266.24,4.0,0.05010424926877022,6.2451334,0.6072864174842835,0.5448556323846181
19,0.8261290639638901,False,1263.75,1274.66,1266.24,3.0,0.0526546910405159,6.2439146,0.6854000886281332,0.6205885496404436
20,0.8328501749783754,False,1263.75,1275.8,1266.24,3.0,0.049152716994285583,6.233415,0.6410630981127421,0.5618829551670287
