iter,time,valid,config7_cost,solver_cost,easy_cost,number_of_violations,classifier_score,entropy_score,top_arc_value,top_3_arcs
1,0.8190894713625312,False,0,0,0,,0.993498682975769,5.855764,0.6957352340221405,0.5224465635087755
2,0.8169282702729106,False,1267.79,1266.05,1272.03,1.0,0.9629638195037842,6.117575,0.8482966780662536,0.7229285597801209
3,0.8207048699259758,False,1267.79,1266.87,1272.03,1.0,0.5226035118103027,6.1684246,0.6064023733139038,0.5461689405971103
4,0.8241032417863607,False,1267.79,1267.59,1272.03,2.0,0.15181007981300354,6.350307,0.9765188376108805,0.8898118986023796
5,1.0551892910152674,False,1267.79,1267.59,1272.03,3.0,0.15181007981300354,6.350307,0.9765188376108805,0.8898118986023796
6,0.8111798698082566,False,1267.79,1267.59,1272.03,3.0,0.15181007981300354,6.350307,0.9765188376108805,0.8898118986023796
7,0.820637964643538,False,1267.79,1268.23,1272.03,2.0,0.14059457182884216,6.395033,0.8663299202919006,0.8466788358158536
8,0.828900889493525,False,1267.79,1269.07,1272.03,2.0,0.23728269338607788,6.2595763,0.7316144605477651,0.5842943476306067
9,0.8255803165957332,False,1267.79,1269.52,1272.03,2.0,0.12224839627742767,6.336022,0.4811890741189321,0.4632363789611393
10,0.8180941250175238,False,1267.79,1269.53,1272.03,2.0,0.12279246002435684,6.3377876,0.5056494990984599,0.4855988416406844
11,0.8160369200631976,False,1267.79,1270.1,1272.03,2.0,0.13431590795516968,6.3402247,0.6174370447794596,0.6010936339696248
12,1.0392031278461218,False,1267.79,1270.27,1272.03,2.0,0.0898958072066307,6.30558,0.43850908279418943,0.42862136099073617
13,0.8250804990530014,False,1267.79,1270.42,1272.03,2.0,0.09688330441713333,6.3108387,0.42839865684509276,0.41240173445807565
14,0.8048153491690755,False,1267.79,1270.42,1272.03,3.0,0.09691860526800156,6.310861,0.42837989926338194,0.41238959034283956
15,0.8120381711050868,False,1267.79,1270.42,1272.03,3.0,0.08074923604726791,6.294773,0.4280862053235372,0.4153732664055294
16,0.8208108516409993,False,1267.79,1270.42,1272.03,3.0,0.08074923604726791,6.294773,0.4280862053235372,0.4153732664055294
17,0.8170950282365084,False,1267.79,1270.42,1272.03,3.0,0.09691860526800156,6.310861,0.42837989926338194,0.41238959034283956
18,0.8124673757702112,False,1267.79,1270.42,1272.03,3.0,0.09688330441713333,6.3108387,0.42839865684509276,0.41240173445807565
19,0.8274632161483169,False,1267.79,1270.42,1272.03,3.0,0.09691860526800156,6.310861,0.42837989926338194,0.41238959034283956
20,1.0447576409205794,False,1267.79,1270.42,1272.03,3.0,0.09688330441713333,6.3108387,0.42839865684509276,0.41240173445807565
